GO_term,locusName,fx
GO:0004672,Solyc10g084770,Molecular Function:protein kinase activity
GO:0004672,Solyc04g026210,Molecular Function:protein kinase activity
GO:0004672,Solyc02g080040,Molecular Function:protein kinase activity
GO:0004672,Solyc09g011750,Molecular Function:protein kinase activity
GO:0004672,Solyc12g098980,Molecular Function:protein kinase activity
GO:0004672,Solyc09g014740,Molecular Function:protein kinase activity
GO:0004672,Solyc11g067080,Molecular Function:protein kinase activity
GO:0004672,Solyc08g075620,Molecular Function:protein kinase activity
GO:0004672,Solyc12g098100,Molecular Function:protein kinase activity
GO:0004672,Solyc03g112580,Molecular Function:protein kinase activity
GO:0004672,Solyc11g007250,Molecular Function:protein kinase activity
GO:0004672,Solyc10g045610,Molecular Function:protein kinase activity
GO:0004672,Solyc11g071980,Molecular Function:protein kinase activity
GO:0004672,Solyc02g086590,Molecular Function:protein kinase activity
GO:0004672,Solyc06g048950,Molecular Function:protein kinase activity
GO:0004672,Solyc02g079530,Molecular Function:protein kinase activity
GO:0004672,Solyc09g074250,Molecular Function:protein kinase activity
GO:0004672,Solyc06g082470,Molecular Function:protein kinase activity
GO:0004672,Solyc11g069310,Molecular Function:protein kinase activity
GO:0004672,Solyc05g013070,Molecular Function:protein kinase activity
GO:0004672,Solyc07g039340,Molecular Function:protein kinase activity
GO:0004672,Solyc12g009340,Molecular Function:protein kinase activity
GO:0004672,Solyc05g007140,Molecular Function:protein kinase activity
GO:0004672,Solyc12g044840,Molecular Function:protein kinase activity
GO:0004672,Solyc02g067830,Molecular Function:protein kinase activity
GO:0004672,Solyc02g091170,Molecular Function:protein kinase activity
GO:0004672,Solyc01g088050,Molecular Function:protein kinase activity
GO:0004672,Solyc03g113450,Molecular Function:protein kinase activity
GO:0004672,Solyc02g094380,Molecular Function:protein kinase activity
GO:0004672,Solyc01g108280,Molecular Function:protein kinase activity
GO:0004672,Solyc04g074030,Molecular Function:protein kinase activity
GO:0004672,Solyc10g006680,Molecular Function:protein kinase activity
GO:0004672,Solyc02g070910,Molecular Function:protein kinase activity
GO:0004672,Solyc02g093100,Molecular Function:protein kinase activity
GO:0004672,Solyc12g005360,Molecular Function:protein kinase activity
GO:0004672,Solyc04g014650,Molecular Function:protein kinase activity
GO:0004672,Solyc02g083290,Molecular Function:protein kinase activity
GO:0004672,Solyc03g064010,Molecular Function:protein kinase activity
GO:0004672,Solyc10g076530,Molecular Function:protein kinase activity
GO:0004672,Solyc06g036190,Molecular Function:protein kinase activity
GO:0004672,Solyc02g080010,Molecular Function:protein kinase activity
GO:0004672,Solyc09g015240,Molecular Function:protein kinase activity
GO:0004672,Solyc02g071880,Molecular Function:protein kinase activity
GO:0004672,Solyc07g063000,Molecular Function:protein kinase activity
GO:0004672,Solyc04g007710,Molecular Function:protein kinase activity
GO:0004672,Solyc08g060950,Molecular Function:protein kinase activity
GO:0004672,Solyc01g007130,Molecular Function:protein kinase activity
GO:0004672,Solyc09g030450,Molecular Function:protein kinase activity
GO:0004672,Solyc03g121820,Molecular Function:protein kinase activity
GO:0004672,Solyc02g064980,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055420,Molecular Function:protein kinase activity
GO:0004672,Solyc04g082840,Molecular Function:protein kinase activity
GO:0004672,Solyc01g010780,Molecular Function:protein kinase activity
GO:0004672,Solyc02g070890,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008310,Molecular Function:protein kinase activity
GO:0004672,Solyc01g008440,Molecular Function:protein kinase activity
GO:0004672,Solyc08g005470,Molecular Function:protein kinase activity
GO:0004672,Solyc07g051930,Molecular Function:protein kinase activity
GO:0004672,Solyc03g120110,Molecular Function:protein kinase activity
GO:0004672,Solyc05g013320,Molecular Function:protein kinase activity
GO:0004672,Solyc04g079690,Molecular Function:protein kinase activity
GO:0004672,Solyc02g063200,Molecular Function:protein kinase activity
GO:0004672,Solyc07g066230,Molecular Function:protein kinase activity
GO:0004672,Solyc07g041940,Molecular Function:protein kinase activity
GO:0004672,Solyc07g056410,Molecular Function:protein kinase activity
GO:0004672,Solyc08g062140,Molecular Function:protein kinase activity
GO:0004672,Solyc05g014240,Molecular Function:protein kinase activity
GO:0004672,Solyc09g018170,Molecular Function:protein kinase activity
GO:0004672,Solyc10g006670,Molecular Function:protein kinase activity
GO:0004672,Solyc01g103940,Molecular Function:protein kinase activity
GO:0004672,Solyc07g005540,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006500,Molecular Function:protein kinase activity
GO:0004672,Solyc04g007390,Molecular Function:protein kinase activity
GO:0004672,Solyc09g066460,Molecular Function:protein kinase activity
GO:0004672,Solyc07g063120,Molecular Function:protein kinase activity
GO:0004672,Solyc04g071000,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006080,Molecular Function:protein kinase activity
GO:0004672,Solyc10g084250,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008970,Molecular Function:protein kinase activity
GO:0004672,Solyc12g040370,Molecular Function:protein kinase activity
GO:0004672,Solyc04g049650,Molecular Function:protein kinase activity
GO:0004672,Solyc06g073350,Molecular Function:protein kinase activity
GO:0004672,Solyc03g117640,Molecular Function:protein kinase activity
GO:0004672,Solyc12g089020,Molecular Function:protein kinase activity
GO:0004672,Solyc11g069590,Molecular Function:protein kinase activity
GO:0004672,Solyc01g097500,Molecular Function:protein kinase activity
GO:0004672,Solyc03g114210,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016110,Molecular Function:protein kinase activity
GO:0004672,Solyc09g014460,Molecular Function:protein kinase activity
GO:0004672,Solyc00g201160,Molecular Function:protein kinase activity
GO:0004672,Solyc12g017710,Molecular Function:protein kinase activity
GO:0004672,Solyc02g031860,Molecular Function:protein kinase activity
GO:0004672,Solyc03g116760,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016060,Molecular Function:protein kinase activity
GO:0004672,Solyc12g007110,Molecular Function:protein kinase activity
GO:0004672,Solyc08g016740,Molecular Function:protein kinase activity
GO:0004672,Solyc04g077380,Molecular Function:protein kinase activity
GO:0004672,Solyc11g005630,Molecular Function:protein kinase activity
GO:0004672,Solyc07g040720,Molecular Function:protein kinase activity
GO:0004672,Solyc03g115660,Molecular Function:protein kinase activity
GO:0004672,Solyc04g082510,Molecular Function:protein kinase activity
GO:0004672,Solyc01g006520,Molecular Function:protein kinase activity
GO:0004672,Solyc12g008500,Molecular Function:protein kinase activity
GO:0004672,Solyc02g063210,Molecular Function:protein kinase activity
GO:0004672,Solyc05g009090,Molecular Function:protein kinase activity
GO:0004672,Solyc10g074720,Molecular Function:protein kinase activity
GO:0004672,Solyc01g102680,Molecular Function:protein kinase activity
GO:0004672,Solyc05g024290,Molecular Function:protein kinase activity
GO:0004672,Solyc01g096820,Molecular Function:protein kinase activity
GO:0004672,Solyc01g080770,Molecular Function:protein kinase activity
GO:0004672,Solyc09g090210,Molecular Function:protein kinase activity
GO:0004672,Solyc07g042890,Molecular Function:protein kinase activity
GO:0004672,Solyc02g071870,Molecular Function:protein kinase activity
GO:0004672,Solyc08g006140,Molecular Function:protein kinase activity
GO:0004672,Solyc04g008400,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006100,Molecular Function:protein kinase activity
GO:0004672,Solyc01g010660,Molecular Function:protein kinase activity
GO:0004672,Solyc05g007050,Molecular Function:protein kinase activity
GO:0004672,Solyc07g051860,Molecular Function:protein kinase activity
GO:0004672,Solyc12g008400,Molecular Function:protein kinase activity
GO:0004672,Solyc07g062170,Molecular Function:protein kinase activity
GO:0004672,Solyc03g059070,Molecular Function:protein kinase activity
GO:0004672,Solyc03g123860,Molecular Function:protein kinase activity
GO:0004672,Solyc10g009350,Molecular Function:protein kinase activity
GO:0004672,Solyc02g021660,Molecular Function:protein kinase activity
GO:0004672,Solyc09g009090,Molecular Function:protein kinase activity
GO:0004672,Solyc05g012130,Molecular Function:protein kinase activity
GO:0004672,Solyc04g012090,Molecular Function:protein kinase activity
GO:0004672,Solyc03g098400,Molecular Function:protein kinase activity
GO:0004672,Solyc10g006870,Molecular Function:protein kinase activity
GO:0004672,Solyc12g088820,Molecular Function:protein kinase activity
GO:0004672,Solyc04g071920,Molecular Function:protein kinase activity
GO:0004672,Solyc08g082460,Molecular Function:protein kinase activity
GO:0004672,Solyc11g020280,Molecular Function:protein kinase activity
GO:0004672,Solyc04g049160,Molecular Function:protein kinase activity
GO:0004672,Solyc10g080390,Molecular Function:protein kinase activity
GO:0004672,Solyc01g007970,Molecular Function:protein kinase activity
GO:0004672,Solyc03g031670,Molecular Function:protein kinase activity
GO:0004672,Solyc02g093360,Molecular Function:protein kinase activity
GO:0004672,Solyc06g082920,Molecular Function:protein kinase activity
GO:0004672,Solyc09g007750,Molecular Function:protein kinase activity
GO:0004672,Solyc02g062790,Molecular Function:protein kinase activity
GO:0004672,Solyc02g071860,Molecular Function:protein kinase activity
GO:0004672,Solyc01g106160,Molecular Function:protein kinase activity
GO:0004672,Solyc03g119240,Molecular Function:protein kinase activity
GO:0004672,Solyc06g069650,Molecular Function:protein kinase activity
GO:0004672,Solyc04g015000,Molecular Function:protein kinase activity
GO:0004672,Solyc02g063330,Molecular Function:protein kinase activity
GO:0004672,Solyc10g080580,Molecular Function:protein kinase activity
GO:0004672,Solyc06g036470,Molecular Function:protein kinase activity
GO:0004672,Solyc02g067560,Molecular Function:protein kinase activity
GO:0004672,Solyc06g006010,Molecular Function:protein kinase activity
GO:0004672,Solyc09g090200,Molecular Function:protein kinase activity
GO:0004672,Solyc10g074900,Molecular Function:protein kinase activity
GO:0004672,Solyc08g082980,Molecular Function:protein kinase activity
GO:0004672,Solyc06g082610,Molecular Function:protein kinase activity
GO:0004672,Solyc08g080460,Molecular Function:protein kinase activity
GO:0004672,Solyc01g028830,Molecular Function:protein kinase activity
GO:0004672,Solyc04g074060,Molecular Function:protein kinase activity
GO:0004672,Solyc01g098420,Molecular Function:protein kinase activity
GO:0004672,Solyc11g010150,Molecular Function:protein kinase activity
GO:0004672,Solyc10g084860,Molecular Function:protein kinase activity
GO:0004672,Solyc01g097980,Molecular Function:protein kinase activity
GO:0004672,Solyc10g076900,Molecular Function:protein kinase activity
GO:0004672,Solyc01g090240,Molecular Function:protein kinase activity
GO:0004672,Solyc06g006040,Molecular Function:protein kinase activity
GO:0004672,Solyc03g124050,Molecular Function:protein kinase activity
GO:0004672,Solyc06g009550,Molecular Function:protein kinase activity
GO:0004672,Solyc09g015170,Molecular Function:protein kinase activity
GO:0004672,Solyc08g081980,Molecular Function:protein kinase activity
GO:0004672,Solyc06g071410,Molecular Function:protein kinase activity
GO:0004672,Solyc02g071820,Molecular Function:protein kinase activity
GO:0004672,Solyc11g071880,Molecular Function:protein kinase activity
GO:0004672,Solyc01g094830,Molecular Function:protein kinase activity
GO:0004672,Solyc04g076810,Molecular Function:protein kinase activity
GO:0004672,Solyc09g011070,Molecular Function:protein kinase activity
GO:0004672,Solyc06g008890,Molecular Function:protein kinase activity
GO:0004672,Solyc05g005070,Molecular Function:protein kinase activity
GO:0004672,Solyc10g009060,Molecular Function:protein kinase activity
GO:0004672,Solyc06g051540,Molecular Function:protein kinase activity
GO:0004672,Solyc02g091470,Molecular Function:protein kinase activity
GO:0004672,Solyc04g012110,Molecular Function:protein kinase activity
GO:0004672,Solyc02g030360,Molecular Function:protein kinase activity
GO:0004672,Solyc09g015230,Molecular Function:protein kinase activity
GO:0004672,Solyc04g078590,Molecular Function:protein kinase activity
GO:0004672,Solyc02g077630,Molecular Function:protein kinase activity
GO:0004672,Solyc06g068910,Molecular Function:protein kinase activity
GO:0004672,Solyc04g009330,Molecular Function:protein kinase activity
GO:0004672,Solyc08g075890,Molecular Function:protein kinase activity
GO:0004672,Solyc05g054860,Molecular Function:protein kinase activity
GO:0004672,Solyc07g006940,Molecular Function:protein kinase activity
GO:0004672,Solyc01g109950,Molecular Function:protein kinase activity
GO:0004672,Solyc01g095550,Molecular Function:protein kinase activity
GO:0004672,Solyc10g017700,Molecular Function:protein kinase activity
GO:0004672,Solyc07g053130,Molecular Function:protein kinase activity
GO:0004672,Solyc03g123740,Molecular Function:protein kinase activity
GO:0004672,Solyc11g027940,Molecular Function:protein kinase activity
GO:0004672,Solyc04g054200,Molecular Function:protein kinase activity
GO:0004672,Solyc03g113390,Molecular Function:protein kinase activity
GO:0004672,Solyc04g008390,Molecular Function:protein kinase activity
GO:0004672,Solyc04g011520,Molecular Function:protein kinase activity
GO:0004672,Solyc05g050670,Molecular Function:protein kinase activity
GO:0004672,Solyc05g013300,Molecular Function:protein kinase activity
GO:0004672,Solyc10g085000,Molecular Function:protein kinase activity
GO:0004672,Solyc04g012170,Molecular Function:protein kinase activity
GO:0004672,Solyc02g065520,Molecular Function:protein kinase activity
GO:0004672,Solyc09g061570,Molecular Function:protein kinase activity
GO:0004672,Solyc09g014720,Molecular Function:protein kinase activity
GO:0004672,Solyc04g051460,Molecular Function:protein kinase activity
GO:0004672,Solyc11g006040,Molecular Function:protein kinase activity
GO:0004672,Solyc06g066130,Molecular Function:protein kinase activity
GO:0004672,Solyc09g091460,Molecular Function:protein kinase activity
GO:0004672,Solyc10g075040,Molecular Function:protein kinase activity
GO:0004672,Solyc08g066050,Molecular Function:protein kinase activity
GO:0004672,Solyc04g014900,Molecular Function:protein kinase activity
GO:0004672,Solyc07g066550,Molecular Function:protein kinase activity
GO:0004672,Solyc08g066310,Molecular Function:protein kinase activity
GO:0004672,Solyc03g007210,Molecular Function:protein kinase activity
GO:0004672,Solyc07g063130,Molecular Function:protein kinase activity
GO:0004672,Solyc02g072470,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008860,Molecular Function:protein kinase activity
GO:0004672,Solyc04g026230,Molecular Function:protein kinase activity
GO:0004672,Solyc09g011200,Molecular Function:protein kinase activity
GO:0004672,Solyc10g055720,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055360,Molecular Function:protein kinase activity
GO:0004672,Solyc02g078170,Molecular Function:protein kinase activity
GO:0004672,Solyc01g079750,Molecular Function:protein kinase activity
GO:0004672,Solyc04g082620,Molecular Function:protein kinase activity
GO:0004672,Solyc12g087910,Molecular Function:protein kinase activity
GO:0004672,Solyc10g052860,Molecular Function:protein kinase activity
GO:0004672,Solyc09g011320,Molecular Function:protein kinase activity
GO:0004672,Solyc12g006840,Molecular Function:protein kinase activity
GO:0004672,Solyc07g053100,Molecular Function:protein kinase activity
GO:0004672,Solyc02g080020,Molecular Function:protein kinase activity
GO:0004672,Solyc06g062820,Molecular Function:protein kinase activity
GO:0004672,Solyc07g040940,Molecular Function:protein kinase activity
GO:0004672,Solyc02g094570,Molecular Function:protein kinase activity
GO:0004672,Solyc05g052200,Molecular Function:protein kinase activity
GO:0004672,Solyc12g089160,Molecular Function:protein kinase activity
GO:0004672,Solyc01g094020,Molecular Function:protein kinase activity
GO:0004672,Solyc03g121610,Molecular Function:protein kinase activity
GO:0004672,Solyc11g072710,Molecular Function:protein kinase activity
GO:0004672,Solyc06g048620,Molecular Function:protein kinase activity
GO:0004672,Solyc06g082640,Molecular Function:protein kinase activity
GO:0004672,Solyc02g086670,Molecular Function:protein kinase activity
GO:0004672,Solyc02g085430,Molecular Function:protein kinase activity
GO:0004672,Solyc07g005920,Molecular Function:protein kinase activity
GO:0004672,Solyc10g085990,Molecular Function:protein kinase activity
GO:0004672,Solyc04g081080,Molecular Function:protein kinase activity
GO:0004672,Solyc02g081480,Molecular Function:protein kinase activity
GO:0004672,Solyc07g017550,Molecular Function:protein kinase activity
GO:0004672,Solyc03g093380,Molecular Function:protein kinase activity
GO:0004672,Solyc10g078390,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016030,Molecular Function:protein kinase activity
GO:0004672,Solyc03g123800,Molecular Function:protein kinase activity
GO:0004672,Solyc12g009310,Molecular Function:protein kinase activity
GO:0004672,Solyc05g009010,Molecular Function:protein kinase activity
GO:0004672,Solyc01g008570,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006770,Molecular Function:protein kinase activity
GO:0004672,Solyc05g013770,Molecular Function:protein kinase activity
GO:0004672,Solyc01g097840,Molecular Function:protein kinase activity
GO:0004672,Solyc10g047810,Molecular Function:protein kinase activity
GO:0004672,Solyc02g090510,Molecular Function:protein kinase activity
GO:0004672,Solyc01g109650,Molecular Function:protein kinase activity
GO:0004672,Solyc03g122230,Molecular Function:protein kinase activity
GO:0004672,Solyc02g084370,Molecular Function:protein kinase activity
GO:0004672,Solyc05g056570,Molecular Function:protein kinase activity
GO:0004672,Solyc12g005030,Molecular Function:protein kinase activity
GO:0004672,Solyc10g005630,Molecular Function:protein kinase activity
GO:0004672,Solyc01g094940,Molecular Function:protein kinase activity
GO:0004672,Solyc02g088330,Molecular Function:protein kinase activity
GO:0004672,Solyc04g074020,Molecular Function:protein kinase activity
GO:0004672,Solyc05g018920,Molecular Function:protein kinase activity
GO:0004672,Solyc06g006030,Molecular Function:protein kinase activity
GO:0004672,Solyc07g006760,Molecular Function:protein kinase activity
GO:0004672,Solyc06g065260,Molecular Function:protein kinase activity
GO:0004672,Solyc04g008370,Molecular Function:protein kinase activity
GO:0004672,Solyc01g010030,Molecular Function:protein kinase activity
GO:0004672,Solyc08g077630,Molecular Function:protein kinase activity
GO:0004672,Solyc11g065660,Molecular Function:protein kinase activity
GO:0004672,Solyc08g005140,Molecular Function:protein kinase activity
GO:0004672,Solyc02g072070,Molecular Function:protein kinase activity
GO:0004672,Solyc05g055860,Molecular Function:protein kinase activity
GO:0004672,Solyc08g068250,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016010,Molecular Function:protein kinase activity
GO:0004672,Solyc12g095830,Molecular Function:protein kinase activity
GO:0004672,Solyc02g083410,Molecular Function:protein kinase activity
GO:0004672,Solyc09g091400,Molecular Function:protein kinase activity
GO:0004672,Solyc12g015990,Molecular Function:protein kinase activity
GO:0004672,Solyc04g081910,Molecular Function:protein kinase activity
GO:0004672,Solyc06g048740,Molecular Function:protein kinase activity
GO:0004672,Solyc01g067510,Molecular Function:protein kinase activity
GO:0004672,Solyc12g099790,Molecular Function:protein kinase activity
GO:0004672,Solyc06g060680,Molecular Function:protein kinase activity
GO:0004672,Solyc03g097690,Molecular Function:protein kinase activity
GO:0004672,Solyc04g014890,Molecular Function:protein kinase activity
GO:0004672,Solyc09g060110,Molecular Function:protein kinase activity
GO:0004672,Solyc02g014070,Molecular Function:protein kinase activity
GO:0004672,Solyc04g012100,Molecular Function:protein kinase activity
GO:0004672,Solyc10g047770,Molecular Function:protein kinase activity
GO:0004672,Solyc04g014910,Molecular Function:protein kinase activity
GO:0004672,Solyc12g038920,Molecular Function:protein kinase activity
GO:0004672,Solyc01g080240,Molecular Function:protein kinase activity
GO:0004672,Solyc02g081510,Molecular Function:protein kinase activity
GO:0004672,Solyc08g080830,Molecular Function:protein kinase activity
GO:0004672,Solyc02g094010,Molecular Function:protein kinase activity
GO:0004672,Solyc07g062940,Molecular Function:protein kinase activity
GO:0004672,Solyc10g085120,Molecular Function:protein kinase activity
GO:0004672,Solyc06g065790,Molecular Function:protein kinase activity
GO:0004672,Solyc09g007510,Molecular Function:protein kinase activity
GO:0004672,Solyc12g077390,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055200,Molecular Function:protein kinase activity
GO:0004672,Solyc04g014200,Molecular Function:protein kinase activity
GO:0004672,Solyc08g062670,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008940,Molecular Function:protein kinase activity
GO:0004672,Solyc01g068360,Molecular Function:protein kinase activity
GO:0004672,Solyc11g017280,Molecular Function:protein kinase activity
GO:0004672,Solyc05g018300,Molecular Function:protein kinase activity
GO:0004672,Solyc03g078360,Molecular Function:protein kinase activity
GO:0004672,Solyc07g042590,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008950,Molecular Function:protein kinase activity
GO:0004672,Solyc03g007050,Molecular Function:protein kinase activity
GO:0004672,Solyc01g111880,Molecular Function:protein kinase activity
GO:0004672,Solyc01g006590,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055640,Molecular Function:protein kinase activity
GO:0004672,Solyc01g008500,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006400,Molecular Function:protein kinase activity
GO:0004672,Solyc02g072400,Molecular Function:protein kinase activity
GO:0004672,Solyc03g097920,Molecular Function:protein kinase activity
GO:0004672,Solyc07g005110,Molecular Function:protein kinase activity
GO:0004672,Solyc10g012170,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006730,Molecular Function:protein kinase activity
GO:0004672,Solyc05g013310,Molecular Function:protein kinase activity
GO:0004672,Solyc03g078470,Molecular Function:protein kinase activity
GO:0004672,Solyc02g031850,Molecular Function:protein kinase activity
GO:0004672,Solyc05g052590,Molecular Function:protein kinase activity
GO:0004672,Solyc08g081940,Molecular Function:protein kinase activity
GO:0004672,Solyc04g050940,Molecular Function:protein kinase activity
GO:0004672,Solyc05g007120,Molecular Function:protein kinase activity
GO:0004672,Solyc12g036330,Molecular Function:protein kinase activity
GO:0004672,Solyc02g087510,Molecular Function:protein kinase activity
GO:0004672,Solyc00g101700,Molecular Function:protein kinase activity
GO:0004672,Solyc12g096710,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055400,Molecular Function:protein kinase activity
GO:0004672,Solyc08g061560,Molecular Function:protein kinase activity
GO:0004672,Solyc06g075030,Molecular Function:protein kinase activity
GO:0004672,Solyc05g009050,Molecular Function:protein kinase activity
GO:0004672,Solyc01g102710,Molecular Function:protein kinase activity
GO:0004672,Solyc00g110870,Molecular Function:protein kinase activity
GO:0004672,Solyc11g067070,Molecular Function:protein kinase activity
GO:0004672,Solyc10g084390,Molecular Function:protein kinase activity
GO:0004672,Solyc04g049100,Molecular Function:protein kinase activity
GO:0004672,Solyc06g063150,Molecular Function:protein kinase activity
GO:0004672,Solyc00g007060,Molecular Function:protein kinase activity
GO:0004672,Solyc07g053080,Molecular Function:protein kinase activity
GO:0004672,Solyc01g112220,Molecular Function:protein kinase activity
GO:0004672,Solyc01g067400,Molecular Function:protein kinase activity
GO:0004672,Solyc03g117550,Molecular Function:protein kinase activity
GO:0004672,Solyc10g076760,Molecular Function:protein kinase activity
GO:0004672,Solyc09g098290,Molecular Function:protein kinase activity
GO:0004672,Solyc01g103790,Molecular Function:protein kinase activity
GO:0004672,Solyc11g006000,Molecular Function:protein kinase activity
GO:0004672,Solyc12g088040,Molecular Function:protein kinase activity
GO:0004672,Solyc03g031540,Molecular Function:protein kinase activity
GO:0004672,Solyc05g056370,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055670,Molecular Function:protein kinase activity
GO:0004672,Solyc11g072140,Molecular Function:protein kinase activity
GO:0004672,Solyc10g081420,Molecular Function:protein kinase activity
GO:0004672,Solyc09g092460,Molecular Function:protein kinase activity
GO:0004672,Solyc04g077010,Molecular Function:protein kinase activity
GO:0004672,Solyc07g009420,Molecular Function:protein kinase activity
GO:0004672,Solyc02g078750,Molecular Function:protein kinase activity
GO:0004672,Solyc04g071680,Molecular Function:protein kinase activity
GO:0004672,Solyc11g042990,Molecular Function:protein kinase activity
GO:0004672,Solyc01g111570,Molecular Function:protein kinase activity
GO:0004672,Solyc05g041420,Molecular Function:protein kinase activity
GO:0004672,Solyc08g079460,Molecular Function:protein kinase activity
GO:0004672,Solyc07g051920,Molecular Function:protein kinase activity
GO:0004672,Solyc03g006780,Molecular Function:protein kinase activity
GO:0004672,Solyc09g014470,Molecular Function:protein kinase activity
GO:0004672,Solyc09g083210,Molecular Function:protein kinase activity
GO:0004672,Solyc10g061860,Molecular Function:protein kinase activity
GO:0004672,Solyc03g019830,Molecular Function:protein kinase activity
GO:0004672,Solyc07g006110,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016090,Molecular Function:protein kinase activity
GO:0004672,Solyc12g049360,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016120,Molecular Function:protein kinase activity
GO:0004672,Solyc09g056430,Molecular Function:protein kinase activity
GO:0004672,Solyc08g081490,Molecular Function:protein kinase activity
GO:0004672,Solyc12g016100,Molecular Function:protein kinase activity
GO:0004672,Solyc00g009090,Molecular Function:protein kinase activity
GO:0004672,Solyc08g076490,Molecular Function:protein kinase activity
GO:0004672,Solyc03g080060,Molecular Function:protein kinase activity
GO:0004672,Solyc11g010130,Molecular Function:protein kinase activity
GO:0004672,Solyc06g053560,Molecular Function:protein kinase activity
GO:0004672,Solyc10g050780,Molecular Function:protein kinase activity
GO:0004672,Solyc05g049970,Molecular Function:protein kinase activity
GO:0004672,Solyc07g018190,Molecular Function:protein kinase activity
GO:0004672,Solyc07g007020,Molecular Function:protein kinase activity
GO:0004672,Solyc10g017490,Molecular Function:protein kinase activity
GO:0004672,Solyc05g053230,Molecular Function:protein kinase activity
GO:0004672,Solyc04g074050,Molecular Function:protein kinase activity
GO:0004672,Solyc06g006070,Molecular Function:protein kinase activity
GO:0004672,Solyc08g013940,Molecular Function:protein kinase activity
GO:0004672,Solyc01g056690,Molecular Function:protein kinase activity
GO:0004672,Solyc09g074830,Molecular Function:protein kinase activity
GO:0004672,Solyc01g014650,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055630,Molecular Function:protein kinase activity
GO:0004672,Solyc03g005960,Molecular Function:protein kinase activity
GO:0004672,Solyc06g083830,Molecular Function:protein kinase activity
GO:0004672,Solyc06g054480,Molecular Function:protein kinase activity
GO:0004672,Solyc12g017740,Molecular Function:protein kinase activity
GO:0004672,Solyc05g010530,Molecular Function:protein kinase activity
GO:0004672,Solyc04g079400,Molecular Function:protein kinase activity
GO:0004672,Solyc02g087460,Molecular Function:protein kinase activity
GO:0004672,Solyc01g008740,Molecular Function:protein kinase activity
GO:0004672,Solyc05g055050,Molecular Function:protein kinase activity
GO:0004672,Solyc00g289230,Molecular Function:protein kinase activity
GO:0004672,Solyc03g123780,Molecular Function:protein kinase activity
GO:0004672,Solyc10g047700,Molecular Function:protein kinase activity
GO:0004672,Solyc10g085720,Molecular Function:protein kinase activity
GO:0004672,Solyc07g063780,Molecular Function:protein kinase activity
GO:0004672,Solyc04g051510,Molecular Function:protein kinase activity
GO:0004672,Solyc09g082800,Molecular Function:protein kinase activity
GO:0004672,Solyc07g055810,Molecular Function:protein kinase activity
GO:0004672,Solyc04g076480,Molecular Function:protein kinase activity
GO:0004672,Solyc03g034060,Molecular Function:protein kinase activity
GO:0004672,Solyc10g085110,Molecular Function:protein kinase activity
GO:0004672,Solyc02g064870,Molecular Function:protein kinase activity
GO:0004672,Solyc08g069090,Molecular Function:protein kinase activity
GO:0004672,Solyc03g098150,Molecular Function:protein kinase activity
GO:0004672,Solyc02g092940,Molecular Function:protein kinase activity
GO:0004672,Solyc03g044160,Molecular Function:protein kinase activity
GO:0004672,Solyc03g026040,Molecular Function:protein kinase activity
GO:0004672,Solyc06g073630,Molecular Function:protein kinase activity
GO:0004672,Solyc01g103350,Molecular Function:protein kinase activity
GO:0004672,Solyc07g008400,Molecular Function:protein kinase activity
GO:0004672,Solyc01g008870,Molecular Function:protein kinase activity
GO:0004672,Solyc05g023760,Molecular Function:protein kinase activity
GO:0004672,Solyc06g082190,Molecular Function:protein kinase activity
GO:0004672,Solyc10g017830,Molecular Function:protein kinase activity
GO:0004672,Solyc12g100310,Molecular Function:protein kinase activity
GO:0004672,Solyc06g048560,Molecular Function:protein kinase activity
GO:0004672,Solyc02g079710,Molecular Function:protein kinase activity
GO:0004672,Solyc03g082470,Molecular Function:protein kinase activity
GO:0004672,Solyc09g008010,Molecular Function:protein kinase activity
GO:0004672,Solyc11g064900,Molecular Function:protein kinase activity
GO:0004672,Solyc02g071740,Molecular Function:protein kinase activity
GO:0004672,Solyc06g084160,Molecular Function:protein kinase activity
GO:0004672,Solyc05g008990,Molecular Function:protein kinase activity
GO:0004672,Solyc05g053930,Molecular Function:protein kinase activity
