"gene","A5","A9","A17","A21","A29","A33"
"Solyc10g055750",2,27,3,6,3,437
"Solyc10g055760",0,4,0,4,6,52
"Solyc10g055770",38,58,28,64,46,24
"Solyc10g055780",5,6,7,5,1,21
"Solyc10g055790",2,0,0,2,2,0
"Solyc10g055800",56,50,324,60,95,200
"Solyc10g055810",8,0,10,1,9,47
"Solyc10g055820",4,1,10,0,8,1
"Solyc10g061820",0,0,0,0,0,0
"Solyc10g061830",1,0,0,0,0,3
"Solyc10g061840",0,2,0,0,0,0
"Solyc10g061850",24,10,9,11,23,6
"Solyc10g061860",0,1,0,0,0,0
"Solyc10g061870",1,0,0,7,3,4
"Solyc10g061880",2,3,5,5,2,2
"Solyc10g061890",1,0,0,0,0,0
"Solyc10g061900",0,0,0,0,0,0
"Solyc10g061910",0,0,0,0,0,0
"Solyc10g061920",0,0,0,0,0,0
"Solyc10g061930",152,325,128,293,217,722
"Solyc10g061940",46,175,62,185,90,424
"Solyc10g061950",52,22,20,13,98,19
"Solyc10g061960",128,249,114,358,188,575
"Solyc10g061970",413,368,335,500,683,578
"Solyc10g061980",0,0,6,2,0,0
"Solyc10g061990",1262,1727,323,1094,1449,2008
"Solyc10g062000",0,0,0,0,0,0
"Solyc10g062010",0,0,0,0,0,0
"Solyc10g062020",111,239,106,186,104,377
"Solyc10g062030",0,0,0,0,0,0
"Solyc10g062040",1,0,0,1,0,0
"Solyc10g062050",230,717,161,314,359,387
"Solyc10g062060",8,20,11,32,10,16
"Solyc10g062070",3,16,7,53,8,21
"Solyc10g062080",0,0,0,0,0,0
"Solyc10g062090",1,0,0,0,0,0
"Solyc10g062100",0,0,0,0,0,0
"Solyc10g062110",0,0,0,0,0,0
"Solyc10g062120",0,0,0,0,0,0
"Solyc10g062130",15,5,2,0,32,1
"Solyc10g062140",0,1,0,0,4,0
"Solyc10g062150",0,0,0,0,0,0
"Solyc10g062160",258,355,385,478,326,1047
"Solyc10g062170",1,0,0,1,0,0
"Solyc10g062180",488,544,435,1183,559,1185
"Solyc10g062190",0,0,0,0,0,0
"Solyc10g062200",67,108,33,44,66,216
"Solyc10g062210",6,9,5,24,7,29
"Solyc10g062220",121,212,178,270,216,508
"Solyc10g062230",0,0,0,0,0,0
"Solyc10g062250",0,0,0,0,0,0
"Solyc10g062260",0,0,0,0,0,0
"Solyc10g062270",0,0,0,0,1,0
"Solyc10g062280",0,0,0,0,0,0
"Solyc10g062290",0,0,0,0,0,0
"Solyc10g062300",0,0,0,0,0,0
"Solyc10g062310",0,0,0,0,0,0
"Solyc10g062320",0,0,0,0,0,0
"Solyc10g062330",1,0,0,0,0,0
"Solyc10g062340",912,709,641,1260,855,1489
"Solyc10g068340",4,9,2,2,6,0
"Solyc10g068350",0,0,1,0,3,0
"Solyc10g073350",0,0,0,0,0,0
"Solyc10g074350",24,7,19,12,14,6
"Solyc10g074360",0,0,0,0,0,0
"Solyc10g074370",0,0,0,0,0,0
"Solyc10g074380",0,0,0,0,0,0
"Solyc10g074390",0,0,2,0,1,0
"Solyc10g074400",0,0,0,0,0,0
"Solyc10g074410",0,0,0,0,0,0
"Solyc10g074420",4,1,0,0,4,0
"Solyc10g074430",65,64,38,49,69,44
"Solyc10g074440",22,8,14,10,12,3
"Solyc10g074450",1,12,1,19,1,18
"Solyc10g074460",0,0,0,0,1,0
"Solyc10g074470",147,138,251,222,183,393
"Solyc10g074480",0,1,1,0,0,0
"Solyc10g074490",115,223,80,274,99,129
"Solyc10g074500",674,633,681,899,787,1508
"Solyc10g074510",6,6,9,8,2,7
"Solyc10g074520",5,9,4,5,11,25
"Solyc10g074530",2,1,1,0,5,0
"Solyc10g074540",26,53,38,132,58,93
"Solyc10g074550",0,0,0,0,0,0
"Solyc10g074560",709,770,681,749,757,1108
"Solyc10g074570",85,333,118,447,148,1040
"Solyc10g074580",44,39,76,47,86,100
"Solyc10g074590",498,849,598,999,716,2253
"Solyc10g074600",29,81,39,52,56,202
"Solyc10g074610",33,57,42,64,56,171
"Solyc10g074620",4,0,2,2,6,0
"Solyc10g074630",164,266,162,334,241,817
"Solyc10g074640",7,7,9,9,6,9
"Solyc10g074650",560,733,553,852,567,1138
"Solyc10g074660",0,0,0,0,0,0
"Solyc10g074670",0,0,0,0,0,0
"Solyc10g074680",65,11,40,9,61,22
"Solyc10g074690",602,982,875,1209,834,2395
"Solyc10g074700",521,627,444,1064,654,1582
"Solyc10g074710",83,325,139,594,130,1023
"Solyc10g074720",956,1143,1185,1158,1385,1067
"Solyc10g074730",1,0,1,1,6,0
"Solyc10g074740",11,24,31,38,27,154
"Solyc10g074750",267,905,135,738,424,1691
"Solyc10g074760",0,0,0,0,0,0
"Solyc10g074770",0,0,0,0,0,0
"Solyc10g074780",0,0,0,0,0,0
"Solyc10g074790",173,195,238,175,337,447
"Solyc10g074800",17,7,11,10,30,100
"Solyc10g074810",258,424,190,560,385,1044
"Solyc10g074820",47,124,121,202,77,263
"Solyc10g074830",1,0,0,0,0,0
"Solyc10g074840",16,5,5,3,55,10
"Solyc10g074850",0,0,0,0,0,0
"Solyc10g074860",711,763,1213,856,1408,1374
"Solyc10g074870",344,312,467,563,457,670
"Solyc10g074880",388,494,362,545,453,1031
"Solyc10g074890",122,377,166,283,189,1440
"Solyc10g074900",77,283,101,400,78,655
"Solyc10g074910",155,258,132,259,252,537
"Solyc10g074920",7,19,9,29,9,188
"Solyc10g074930",763,859,997,1154,831,1853
"Solyc10g074940",1005,2267,1396,3045,1077,5482
"Solyc10g074950",1,1,0,0,0,5
"Solyc10g074960",37,61,39,99,94,249
"Solyc10g074970",171,327,224,360,269,847
"Solyc10g074980",655,916,836,1347,924,2213
"Solyc10g074990",44,66,48,47,71,104
"Solyc10g075000",0,0,0,0,2,0
"Solyc10g075010",126,408,108,234,172,664
"Solyc10g075020",157,249,218,294,234,426
"Solyc10g075030",167,160,304,313,250,448
"Solyc10g075040",159,459,410,931,217,1495
"Solyc10g075050",2,55,6,39,1,296
"Solyc10g075060",0,0,0,0,0,0
"Solyc10g075070",0,20,0,17,3,86
"Solyc10g075080",0,0,0,0,0,0
"Solyc10g075090",1,8,1,3,4,141
"Solyc10g075100",4,291,11,153,23,2208
"Solyc10g075110",0,40,0,18,5,842
"Solyc10g075120",0,0,0,0,0,0
"Solyc10g075130",0,0,0,0,0,0
"Solyc10g075140",0,0,0,0,0,0
"Solyc10g075150",3,2,12,0,7,2
"Solyc10g075160",0,0,0,4,0,0
"Solyc10g075170",2,14,1,2,1,57
"Solyc10g076170",0,0,0,0,0,0
"Solyc10g076180",1,5,1,4,10,2
"Solyc10g076190",0,0,0,3,1,0
"Solyc10g076200",1,0,3,5,5,8
"Solyc10g076210",0,1,0,0,0,1
"Solyc10g076220",0,0,0,0,0,0
"Solyc10g076230",0,0,0,0,1,0
"Solyc10g076240",0,2,2,0,0,0
"Solyc10g076250",1581,4289,4291,3655,4295,16931
"Solyc10g076260",1383,2010,1576,2512,1511,3258
"Solyc10g076270",925,1295,1436,2176,1251,3147
"Solyc10g076280",5,2,8,14,4,6
"Solyc10g076290",89,173,98,194,129,276
"Solyc10g076300",15,49,15,43,26,121
"Solyc10g076310",1,0,0,0,0,0
"Solyc10g076320",53,10,56,8,59,39
"Solyc10g076330",12,3,18,14,13,0
"Solyc10g076340",250,139,321,141,302,144
"Solyc10g076350",397,931,459,1064,878,1932
"Solyc10g076360",119,62,154,111,141,250
"Solyc10g076370",12,16,10,8,44,71
"Solyc10g076380",1,0,1,0,6,0
"Solyc10g076390",0,0,0,0,0,0
"Solyc10g076400",3,37,3,8,1,2
"Solyc10g076410",5,3,2,1,0,26
"Solyc10g076420",168,258,209,292,275,648
"Solyc10g076430",0,0,0,0,0,0
"Solyc10g076440",0,0,0,0,0,0
"Solyc10g076450",106,244,166,365,157,593
"Solyc10g076460",5,1,4,0,7,0
"Solyc10g076470",0,0,0,0,0,0
"Solyc10g076480",8,0,9,3,6,55
"Solyc10g076490",0,0,0,0,0,0
"Solyc10g076500",7,2,3,1,4,0
"Solyc10g076510",76,343,138,435,72,789
"Solyc10g076520",5,3,4,11,3,11
"Solyc10g076530",3,0,6,0,3,0
"Solyc10g076540",0,0,0,0,0,0
"Solyc10g076550",2,0,2,3,2,0
"Solyc10g076560",1,2,2,0,2,0
"Solyc10g076570",0,0,1,0,0,0
"Solyc10g076580",82,69,75,48,100,131
"Solyc10g076590",91,92,85,110,112,141
"Solyc10g076600",1085,928,1674,1084,1635,1968
"Solyc10g076610",7,10,18,3,26,23
"Solyc10g076620",1,0,0,0,0,0
"Solyc10g076630",0,0,0,9,1,9
"Solyc10g076640",1,0,0,0,0,2
"Solyc10g076650",7,29,6,35,17,103
"Solyc10g076660",50,113,26,183,42,1170
"Solyc10g076670",3,5,0,11,2,14
"Solyc10g076680",0,1,0,0,0,0
"Solyc10g076690",334,572,404,804,450,1158
"Solyc10g076700",3,3,6,2,3,4
"Solyc10g076710",2,16,3,13,1,2
"Solyc10g076720",0,0,0,0,0,0
"Solyc10g076730",0,0,0,0,0,0
"Solyc10g076740",0,0,0,0,2,0
"Solyc10g076750",234,329,270,438,326,957
"Solyc10g076760",3,11,4,13,4,50
"Solyc10g076770",0,0,0,0,0,0
"Solyc10g076780",57,129,54,62,162,245
"Solyc10g076790",4,48,7,75,6,39
"Solyc10g076800",835,508,1021,844,877,1161
"Solyc10g076810",14,45,14,34,20,111
"Solyc10g076820",0,0,0,0,1,0
"Solyc10g076830",0,1,0,0,0,0
"Solyc10g076840",7,2,5,0,6,11
"Solyc10g076850",0,0,0,0,0,0
"Solyc10g076860",310,820,307,1126,398,1850
"Solyc10g076870",754,1181,943,1729,851,2384
"Solyc10g076880",0,1,0,0,0,0
"Solyc10g076890",108,331,135,456,198,736
"Solyc10g076900",11,5,8,16,8,14
"Solyc10g076910",937,1235,1237,2130,1011,2659
"Solyc10g076920",91,100,92,232,99,244
"Solyc10g076930",177,215,273,264,193,464
"Solyc10g076940",6,0,3,0,0,0
"Solyc10g076950",1,0,0,0,0,0
"Solyc10g076960",0,0,0,0,0,0
"Solyc10g076970",4,1,13,0,8,3
"Solyc10g076980",0,0,0,0,0,0
"Solyc10g076990",1035,1309,1403,2012,1052,1990
"Solyc10g077000",147,210,193,312,183,791
"Solyc10g077010",300,606,475,999,489,1702
"Solyc10g077020",179,393,155,607,252,843
"Solyc10g077030",444,537,665,765,675,1251
"Solyc10g077040",168,476,264,464,293,843
"Solyc10g077050",148,236,95,227,174,454
"Solyc10g077060",1,0,1,0,0,0
"Solyc10g077070",534,962,568,1697,864,3164
"Solyc10g077080",564,332,586,236,750,1162
"Solyc10g077090",12,25,15,30,30,74
"Solyc10g077100",25,35,28,51,20,78
"Solyc10g077110",423,911,530,1476,607,3046
"Solyc10g077120",17,35,44,50,24,54
"Solyc10g077130",289,602,353,895,477,2748
"Solyc10g077140",8,10,5,7,5,14
"Solyc10g077150",0,0,0,0,0,0
"Solyc10g078150",1141,3063,2295,4604,2348,5977
"Solyc10g078160",22,30,36,58,26,37
"Solyc10g078170",15,19,10,21,6,38
"Solyc10g078180",1436,1765,2176,2622,1736,4683
"Solyc10g078190",420,961,688,1504,530,2542
"Solyc10g078200",1,0,0,0,1,0
"Solyc10g078220",0,0,0,6,1,0
"Solyc10g078230",0,0,0,1,3,13
"Solyc10g078240",120,158,189,281,170,283
"Solyc10g078250",1,0,0,0,0,0
"Solyc10g078260",1,2,0,0,3,2
"Solyc10g078270",0,0,0,0,1,0
"Solyc10g078280",10,12,2,8,14,10
"Solyc10g078290",2173,2465,3227,3618,2826,5306
"Solyc10g078300",1408,2571,1856,4002,1967,6656
"Solyc10g078310",114,273,237,459,169,512
"Solyc10g078320",435,424,487,600,450,702
"Solyc10g078330",763,933,1185,1364,771,664
"Solyc10g078340",90,46,107,26,106,79
"Solyc10g078350",201,16,177,27,243,39
"Solyc10g078360",0,0,0,0,0,0
"Solyc10g078370",10,54,1,29,4,89
"Solyc10g078380",1,0,0,0,0,0
"Solyc10g078390",11,63,12,82,21,286
"Solyc10g078400",108,251,114,210,152,337
"Solyc10g078410",5,42,3,20,12,60
"Solyc10g078420",40,67,43,103,67,107
"Solyc10g078430",336,639,345,863,428,1274
"Solyc10g078440",0,0,0,0,0,0
"Solyc10g078450",390,589,763,635,751,1444
"Solyc10g078460",1,1,0,0,1,0
"Solyc10g078470",98,101,84,69,167,61
"Solyc10g078480",373,553,460,947,518,1554
"Solyc10g078490",765,921,827,1067,1237,2585
"Solyc10g078500",15,35,6,56,24,39
"Solyc10g078510",2,5,0,2,0,3
"Solyc10g078520",192,368,299,528,342,884
"Solyc10g078530",9,0,6,2,10,5
"Solyc10g078540",216,122,134,135,247,143
"Solyc10g078550",771,220,829,181,761,643
"Solyc10g078560",27,76,31,84,38,179
"Solyc10g078570",33,34,8,20,45,131
"Solyc10g078580",8,34,9,97,11,71
"Solyc10g078590",6,9,5,6,19,15
"Solyc10g078600",0,0,1,0,0,0
"Solyc10g078610",0,0,0,0,0,0
"Solyc10g078620",6202,4455,6779,7511,7786,8652
"Solyc10g078630",3398,1348,1436,2323,7525,3287
"Solyc10g078640",1,0,0,0,1,0
"Solyc10g078650",0,0,0,0,0,0
"Solyc10g078660",1186,1610,2199,2073,1734,3271
"Solyc10g078670",0,26,10,2,0,415
"Solyc10g078680",577,756,737,1549,558,429
"Solyc10g078690",1112,1088,1292,1426,1859,1962
"Solyc10g078700",6,23,6,42,7,42
"Solyc10g078710",79,213,181,355,116,472
"Solyc10g078720",0,0,0,0,0,0
"Solyc10g078730",328,349,542,487,403,777
"Solyc10g078740",880,2201,1458,3159,1234,3611
"Solyc10g078750",409,378,536,686,534,1012
"Solyc10g078760",0,0,0,0,0,5
"Solyc10g078770",1,14,23,9,12,174
"Solyc10g078780",1,3,6,6,0,116
"Solyc10g078790",202,182,152,277,231,370
"Solyc10g078800",16,2,9,13,12,8
"Solyc10g078810",0,2,0,9,2,0
"Solyc10g078820",6,1,9,8,11,0
"Solyc10g078830",706,941,1123,1215,1034,2233
"Solyc10g078840",5,23,3,27,1,20
"Solyc10g078850",0,0,0,0,0,0
"Solyc10g078860",994,1239,1400,1733,1104,2339
"Solyc10g078870",1,1,0,20,5,4
"Solyc10g078880",79,154,105,272,71,421
"Solyc10g078890",1,5,1,3,8,2
"Solyc10g078900",267,315,333,552,323,799
"Solyc10g078910",47,67,65,67,69,217
"Solyc10g078920",5,25,4,15,11,110
"Solyc10g078930",1155,908,2023,1382,1497,1439
"Solyc10g078940",0,0,0,0,2,0
"Solyc10g078950",1423,1751,1714,2516,1636,4264
"Solyc10g078960",10816,9335,17161,17151,15400,20061
"Solyc10g078970",0,0,0,0,0,0
"Solyc10g078980",9,5,3,12,14,5
"Solyc10g078990",0,0,0,0,1,0
"Solyc10g079000",272,382,287,575,481,1337
"Solyc10g079010",1801,2261,2333,3390,1735,4597
"Solyc10g079020",1,2,2,0,1,0
"Solyc10g079030",4,0,1,0,4,0
"Solyc10g079040",3,0,0,0,11,0
"Solyc10g079050",101,314,96,323,102,276
"Solyc10g079060",5,5,3,0,3,0
"Solyc10g079070",95,153,139,318,127,358
"Solyc10g079080",376,615,540,858,614,2264
"Solyc10g079090",303,488,477,547,421,594
"Solyc10g079100",0,1,1,0,1,0
"Solyc10g079110",55,202,56,181,57,636
"Solyc10g079120",425,960,731,1364,527,1608
"Solyc10g079130",194,454,189,495,313,1082
"Solyc10g079140",231,165,301,284,251,614
"Solyc10g079150",0,1,0,0,0,0
"Solyc10g079160",98,77,87,129,111,84
"Solyc10g079170",4,150,12,133,11,266
"Solyc10g079180",11,3,6,0,6,10
"Solyc10g079190",285,354,350,662,332,693
"Solyc10g079200",153,311,238,594,227,658
"Solyc10g079210",1018,883,1359,1057,1202,2032
"Solyc10g079220",0,0,0,0,0,0
"Solyc10g079230",0,0,0,0,0,0
"Solyc10g079240",1,0,0,0,0,9
"Solyc10g079250",91,226,153,271,143,335
"Solyc10g079260",200,355,195,222,338,1083
"Solyc10g079270",17,1,3,0,8,19
"Solyc10g079280",272,305,249,263,445,535
"Solyc10g079290",473,197,356,387,495,375
"Solyc10g079300",15,32,11,53,10,3
"Solyc10g079310",96,190,100,213,134,351
"Solyc10g079320",0,1,0,0,0,0
"Solyc10g079330",0,0,0,0,0,0
"Solyc10g079340",0,0,0,0,0,0
"Solyc10g079350",1,2,2,4,3,2
"Solyc10g079360",100,167,111,176,122,445
"Solyc10g079370",1952,1540,2726,2241,2400,2960
"Solyc10g079380",0,0,0,0,1,0
"Solyc10g079390",2,1,2,0,0,5
"Solyc10g079400",147,84,126,74,161,160
"Solyc10g079410",6,23,15,58,5,152
"Solyc10g079420",59,101,147,254,177,814
"Solyc10g079430",397,492,696,586,575,811
"Solyc10g079440",23,77,29,104,33,167
"Solyc10g079450",290,457,284,556,351,899
"Solyc10g079460",2,0,3,0,2,0
"Solyc10g079470",695,1007,1218,1517,958,1559
"Solyc10g079480",101,174,87,202,115,392
"Solyc10g079490",18,72,15,77,12,202
"Solyc10g079500",1256,677,855,1288,1245,1414
"Solyc10g079510",979,844,982,895,1093,763
"Solyc10g079520",0,0,0,0,1,0
"Solyc10g079530",1,0,0,0,0,2
"Solyc10g079540",16,9,10,4,29,1
"Solyc10g079550",71,127,86,108,106,168
"Solyc10g079560",55,153,93,144,109,509
"Solyc10g079570",1,11,0,6,0,15
"Solyc10g079580",359,520,442,570,463,1447
"Solyc10g079590",182,118,179,136,178,377
"Solyc10g079600",8,340,3,193,14,931
"Solyc10g079610",213,496,337,830,281,1026
"Solyc10g079620",51,134,62,132,86,355
"Solyc10g079630",3,36,0,24,1,20
"Solyc10g079640",5,18,7,11,6,73
"Solyc10g079650",1,0,0,1,0,0
"Solyc10g079660",0,1,1,0,3,0
"Solyc10g079670",122,36,103,39,120,23
"Solyc10g079680",0,0,0,0,0,0
"Solyc10g079690",136,285,220,334,449,1142
"Solyc10g079700",1,33,1,8,2,61
"Solyc10g079710",108,136,99,151,157,375
"Solyc10g079720",550,546,661,806,704,1230
"Solyc10g079730",996,1376,1019,1463,1169,1465
"Solyc10g079740",349,532,400,713,407,1409
"Solyc10g079750",3,14,9,32,8,17
"Solyc10g079760",0,0,0,0,0,0
"Solyc10g079770",133,590,248,1006,228,2153
"Solyc10g079780",0,0,0,0,0,0
"Solyc10g079790",122786,26776,75982,69248,252594,79488
"Solyc10g079800",0,0,0,0,0,0
"Solyc10g079810",1,1,0,0,1,4
"Solyc10g079820",258,650,433,821,319,2115
"Solyc10g079830",97,146,160,206,142,334
"Solyc10g079840",62,74,66,79,56,89
"Solyc10g079850",321,469,507,598,411,864
"Solyc10g079860",0,0,0,2,0,0
"Solyc10g079870",0,0,0,0,0,0
"Solyc10g079880",6549,6115,10143,8574,7688,13971
"Solyc10g079890",435,813,916,1033,653,2084
"Solyc10g079900",199,163,334,243,192,85
"Solyc10g079910",5,5,2,9,19,3
"Solyc10g079920",47,134,25,62,86,314
"Solyc10g079930",13,20,26,18,28,101
"Solyc10g079940",0,0,0,0,0,0
"Solyc10g079950",39,288,24,213,52,1919
"Solyc10g079960",24,74,11,50,43,109
"Solyc10g079970",1615,1096,1758,1230,2256,2389
"Solyc10g079980",33,30,39,12,58,144
"Solyc10g079990",29,110,41,122,37,283
"Solyc10g080000",25,84,35,154,49,268
"Solyc10g080010",23,110,60,131,67,450
"Solyc10g080020",177,285,261,396,209,850
"Solyc10g080030",299,467,202,451,613,1380
"Solyc10g080040",58,145,93,227,94,285
"Solyc10g080050",0,0,0,0,0,0
"Solyc10g080060",0,0,0,0,0,0
"Solyc10g080070",301,104,246,194,278,217
"Solyc10g080080",84,205,145,331,106,552
"Solyc10g080090",1240,1884,2226,2968,1371,3439
"Solyc10g080100",512,369,690,595,692,797
"Solyc10g080110",514,558,695,796,602,1073
"Solyc10g080120",262,308,388,1029,291,1116
"Solyc10g080130",50,86,51,193,73,223
"Solyc10g080140",6,7,5,20,12,6
"Solyc10g080150",8,20,6,24,24,31
"Solyc10g080160",343,500,438,461,581,602
"Solyc10g080170",5,2,0,0,6,0
"Solyc10g080180",459,554,441,469,546,830
"Solyc10g080190",104,140,86,162,195,424
"Solyc10g080200",61,144,69,170,70,313
"Solyc10g080210",0,0,0,0,0,2
"Solyc10g080220",57,49,44,58,53,72
"Solyc10g080230",0,0,0,0,1,0
"Solyc10g080240",0,1,1,0,0,0
"Solyc10g080250",10,14,5,8,15,24
"Solyc10g080260",195,364,295,606,185,834
"Solyc10g080270",0,1,0,0,0,0
"Solyc10g080280",130,233,214,286,134,286
"Solyc10g080290",0,2,0,0,0,0
"Solyc10g080300",58,104,113,143,74,237
"Solyc10g080310",0,0,0,0,0,0
"Solyc10g080320",900,1162,1279,1656,999,1723
"Solyc10g080330",29,102,30,105,48,155
"Solyc10g080340",0,3,0,1,0,2
"Solyc10g080350",1941,1825,2167,2183,1853,2971
"Solyc10g080360",210,315,407,458,365,663
"Solyc10g080370",868,874,776,1546,2134,5838
"Solyc10g080380",0,0,0,0,0,0
"Solyc10g080390",73,2109,104,2870,97,6982
"Solyc10g080400",225,303,298,585,224,235
"Solyc10g080410",3,163,17,88,27,1010
"Solyc10g080420",235,675,377,901,289,1266
"Solyc10g080430",30,99,51,119,27,179
"Solyc10g080440",1339,1869,2234,2859,1725,4842
"Solyc10g080450",34,145,90,157,66,317
"Solyc10g080460",1,0,1,0,1,0
"Solyc10g080470",633,315,484,391,690,637
"Solyc10g080480",857,246,339,317,1039,445
"Solyc10g080490",45,76,56,88,68,222
"Solyc10g080500",147,346,308,561,184,903
"Solyc10g080510",1,0,1,0,0,0
"Solyc10g080520",537,1088,923,1658,665,3193
"Solyc10g080530",1,3,0,0,4,8
"Solyc10g080540",0,1,0,2,0,0
"Solyc10g080550",20,99,11,137,19,345
"Solyc10g080560",48,141,44,108,60,403
"Solyc10g080570",4,6,2,7,2,40
"Solyc10g080580",0,0,2,0,0,2
"Solyc10g080590",2746,2715,5573,4545,3905,5363
"Solyc10g080600",0,0,0,0,0,0
"Solyc10g080610",23,98,43,196,46,339
"Solyc10g080620",0,0,0,0,0,0
"Solyc10g080630",1112,1729,1202,2204,1308,3676
"Solyc10g080640",16,0,18,0,15,0
"Solyc10g080650",0,0,0,0,0,0
"Solyc10g080660",904,1345,1610,2317,1142,3258
"Solyc10g080670",0,4,0,0,0,32
"Solyc10g080680",74,260,161,310,112,471
"Solyc10g080690",0,14,8,15,5,18
"Solyc10g080700",710,1185,893,1882,802,3013
"Solyc10g080710",1676,2543,2940,3599,1901,6047
"Solyc10g080720",122,226,192,374,160,683
"Solyc10g080730",4,5,6,13,10,51
"Solyc10g080740",1138,1555,1478,2801,1226,3988
"Solyc10g080750",1,0,1,0,0,0
"Solyc10g080760",105,219,175,347,202,377
"Solyc10g080770",264,517,245,668,346,1877
"Solyc10g080780",43,54,99,142,86,232
"Solyc10g080790",66,40,56,43,58,63
"Solyc10g080800",0,1,3,0,3,0
"Solyc10g080810",322,735,371,890,515,1293
"Solyc10g080840",0,0,0,0,0,0
"Solyc10g080850",0,0,0,0,0,0
"Solyc10g080870",0,1,0,4,1,13
"Solyc10g080880",1,11,1,1,1,9
"Solyc10g080890",109,235,133,285,131,581
"Solyc10g080900",658,164,635,170,779,522
"Solyc10g080910",0,0,0,0,0,0
"Solyc10g080920",0,0,0,0,0,0
"Solyc10g080930",235,1308,371,2015,381,4055
"Solyc10g080940",1759,1704,2944,2443,2186,3436
"Solyc10g080950",1055,850,986,774,1257,639
"Solyc10g080960",4,14,10,19,16,13
"Solyc10g080970",208,463,339,692,384,824
"Solyc10g080980",2,0,3,0,3,0
"Solyc10g080990",0,0,0,0,0,0
"Solyc10g081000",29,98,63,85,71,413
"Solyc10g081010",8,34,11,19,10,103
"Solyc10g081020",4658,4305,4129,6000,3955,8160
"Solyc10g081030",2636,3119,4353,4709,3563,6345
"Solyc10g081040",0,0,4,1,0,5
"Solyc10g081050",66,114,119,183,58,209
"Solyc10g081060",169,302,253,264,242,696
"Solyc10g081070",1009,875,707,1360,1013,2070
"Solyc10g081080",1,0,0,0,0,0
"Solyc10g081090",430,463,416,691,477,918
"Solyc10g081100",125,210,142,233,169,392
"Solyc10g081110",737,1066,657,597,1343,2903
"Solyc10g081120",585,1417,1214,1494,1108,5241
"Solyc10g081130",1882,1648,3215,2527,2786,3216
"Solyc10g081140",469,419,613,354,551,609
"Solyc10g081150",893,809,919,774,1109,1444
"Solyc10g081160",453,629,490,754,512,1191
"Solyc10g081170",345,438,636,365,669,1134
"Solyc10g081180",1585,1894,1829,1947,2149,3100
"Solyc10g081190",1959,3265,2690,3494,3337,12933
"Solyc10g081200",44,234,113,401,69,639
"Solyc10g081210",124,73,158,105,172,94
"Solyc10g081220",41,96,61,103,91,285
"Solyc10g081230",187,102,128,176,235,220
"Solyc10g081240",416,483,691,695,419,722
"Solyc10g081250",935,838,1010,1188,1091,1466
"Solyc10g081260",499,1432,998,1553,1002,4653
"Solyc10g081270",494,543,603,647,609,1662
"Solyc10g081280",9,21,15,22,21,71
"Solyc10g081290",5,10,8,19,16,21
"Solyc10g081300",91,38,192,5,428,44
"Solyc10g081310",1288,1925,1975,2661,3272,7605
"Solyc10g081320",1,35,0,39,7,75
"Solyc10g081330",688,635,845,964,865,1180
"Solyc10g081340",0,2,0,0,1,0
"Solyc10g081350",54,286,91,402,84,750
"Solyc10g081360",249,398,334,463,462,1011
"Solyc10g081370",2278,1585,2720,1890,3693,3592
"Solyc10g081380",96,190,69,247,130,473
"Solyc10g081390",1,2,0,0,4,5
"Solyc10g081400",1,1,0,0,1,2
"Solyc10g081410",52,88,62,64,88,244
"Solyc10g081420",19,6,16,0,21,0
"Solyc10g081430",95,109,92,95,87,197
"Solyc10g081440",883,1470,1220,2014,1308,3354
"Solyc10g081450",68,62,36,21,104,85
"Solyc10g081460",309,541,369,773,417,1250
"Solyc10g081470",77,212,88,307,124,521
"Solyc10g081480",359,460,392,603,625,1337
"Solyc10g081490",4,0,0,0,2,0
"Solyc10g081500",0,0,0,0,1,0
"Solyc10g081510",11528,7793,15995,16329,11394,14467
"Solyc10g081520",0,7,5,14,1,69
"Solyc10g081530",1041,1583,1896,1895,1687,4063
"Solyc10g081540",302,351,353,433,407,934
"Solyc10g081550",0,0,0,0,1,0
"Solyc10g081560",4,3,0,0,2,5
"Solyc10g081570",8,21,10,29,32,118
"Solyc10g081580",347,773,459,792,590,1960
"Solyc10g081590",175,410,357,627,243,661
"Solyc10g081600",320,751,548,910,549,1927
"Solyc10g081610",2592,3510,3333,4367,3311,6269
"Solyc10g081620",265,395,317,582,343,1007
"Solyc10g081630",318,267,313,301,334,375
"Solyc10g081640",44,19,20,23,47,24
"Solyc10g081650",180,219,246,329,264,569
"Solyc10g081660",635,607,968,679,758,1749
"Solyc10g081670",1,2,0,0,0,0
"Solyc10g081680",0,0,0,0,1,0
"Solyc10g081690",0,0,0,0,1,0
"Solyc10g081700",11,7,7,2,6,8
"Solyc10g081710",324,497,476,683,552,1441
"Solyc10g081720",26,108,65,132,59,344
"Solyc10g081730",48,50,83,97,33,103
"Solyc10g081740",32,8,19,4,25,39
"Solyc10g081750",152,283,344,372,189,608
"Solyc10g081760",133,33,78,10,86,58
"Solyc10g081770",0,0,3,0,0,4
"Solyc10g081780",0,0,0,0,0,0
"Solyc10g081790",2,2,0,0,0,5
"Solyc10g081800",73,85,61,66,156,649
"Solyc10g081810",47,29,18,13,59,47
"Solyc10g081820",643,688,621,719,927,1121
"Solyc10g081830",749,625,986,668,1025,1057
"Solyc10g081840",105,14,52,6,114,34
"Solyc10g081850",16,51,24,38,26,73
"Solyc10g081860",21,32,35,62,30,92
"Solyc10g081870",30,78,43,145,22,139
"Solyc10g081880",130,254,99,187,124,353
