GO_term,locusName,fx
GO:0005871,Solyc07g065880,Cellular Component:kinesin complex
GO:0005871,Solyc07g042560,Cellular Component:kinesin complex
GO:0005871,Solyc04g076310,Cellular Component:kinesin complex
GO:0005871,Solyc07g065210,Cellular Component:kinesin complex
GO:0005871,Solyc03g119220,Cellular Component:kinesin complex
GO:0005871,Solyc01g110380,Cellular Component:kinesin complex
GO:0005871,Solyc11g072820,Cellular Component:kinesin complex
GO:0005871,Solyc08g042030,Cellular Component:kinesin complex
GO:0005871,Solyc03g005620,Cellular Component:kinesin complex
GO:0005871,Solyc04g040110,Cellular Component:kinesin complex
GO:0005871,Solyc01g098980,Cellular Component:kinesin complex
GO:0005871,Solyc10g083310,Cellular Component:kinesin complex
GO:0005871,Solyc03g025470,Cellular Component:kinesin complex
GO:0005871,Solyc03g114380,Cellular Component:kinesin complex
GO:0005871,Solyc09g090320,Cellular Component:kinesin complex
GO:0005871,Solyc03g120810,Cellular Component:kinesin complex
GO:0005871,Solyc06g009780,Cellular Component:kinesin complex
GO:0005871,Solyc01g057320,Cellular Component:kinesin complex
GO:0005871,Solyc04g081060,Cellular Component:kinesin complex
GO:0005871,Solyc12g005250,Cellular Component:kinesin complex
GO:0005871,Solyc12g036810,Cellular Component:kinesin complex
GO:0005871,Solyc10g054080,Cellular Component:kinesin complex
GO:0005874,Solyc02g091870,Cellular Component:microtubule
GO:0005874,Solyc02g087880,Cellular Component:microtubule
GO:0005874,Solyc12g005480,Cellular Component:microtubule
GO:0005874,Solyc10g086760,Cellular Component:microtubule
GO:0005874,Solyc03g007060,Cellular Component:microtubule
GO:0005874,Solyc06g005910,Cellular Component:microtubule
GO:0005874,Solyc08g005940,Cellular Component:microtubule
GO:0005874,Solyc03g118760,Cellular Component:microtubule
GO:0005874,Solyc02g094750,Cellular Component:microtubule
GO:0005874,Solyc04g056500,Cellular Component:microtubule
GO:0005874,Solyc06g035970,Cellular Component:microtubule
GO:0005874,Solyc04g077020,Cellular Component:microtubule
GO:0005874,Solyc12g088180,Cellular Component:microtubule
GO:0005874,Solyc03g111380,Cellular Component:microtubule
GO:0005874,Solyc02g066980,Cellular Component:microtubule
GO:0005874,Solyc02g067100,Cellular Component:microtubule
GO:0005874,Solyc04g014550,Cellular Component:microtubule
GO:0005874,Solyc08g006890,Cellular Component:microtubule
GO:0005874,Solyc12g089310,Cellular Component:microtubule
GO:0005874,Solyc07g053790,Cellular Component:microtubule
GO:0005874,Solyc10g085020,Cellular Component:microtubule
GO:0005874,Solyc03g025730,Cellular Component:microtubule
GO:0005874,Solyc10g080940,Cellular Component:microtubule
GO:0005874,Solyc04g081490,Cellular Component:microtubule
GO:0005874,Solyc06g031660,Cellular Component:microtubule
GO:0005874,Solyc02g094740,Cellular Component:microtubule
GO:0005874,Solyc08g079760,Cellular Component:microtubule
GO:0005874,Solyc07g052040,Cellular Component:microtubule
GO:0005874,Solyc10g008210,Cellular Component:microtubule
GO:0005874,Solyc06g035440,Cellular Component:microtubule
GO:0005874,Solyc06g076640,Cellular Component:microtubule
GO:0005875,Solyc03g120690,Cellular Component:microtubule associated complex
GO:0005875,Solyc03g113540,Cellular Component:microtubule associated complex
GO:0005875,Solyc06g071180,Cellular Component:microtubule associated complex
GO:0005875,Solyc12g044240,Cellular Component:microtubule associated complex
GO:0005875,Solyc07g063610,Cellular Component:microtubule associated complex
GO:0005875,Solyc01g005460,Cellular Component:microtubule associated complex
GO:0005875,Solyc01g066590,Cellular Component:microtubule associated complex
GO:0005875,Solyc12g006630,Cellular Component:microtubule associated complex
GO:0005875,Solyc07g063180,Cellular Component:microtubule associated complex
GO:0005876,Solyc08g006630,Cellular Component:spindle microtubule
GO:0005884,Solyc03g115680,Cellular Component:actin filament
GO:0005884,Solyc06g069660,Cellular Component:actin filament
GO:0005884,Solyc06g069670,Cellular Component:actin filament
GO:0005884,Solyc03g115670,Cellular Component:actin filament
GO:0005885,Solyc12g098430,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc04g024530,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc05g013940,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc02g014540,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc11g068610,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc02g094320,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc01g090450,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc05g006470,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc07g007630,Cellular Component:Arp2/3 protein complex
GO:0005885,Solyc09g090550,Cellular Component:Arp2/3 protein complex
GO:0005886,Solyc10g006080,Cellular Component:plasma membrane
GO:0005886,Solyc07g063100,Cellular Component:plasma membrane
GO:0005886,Solyc03g033990,Cellular Component:plasma membrane
GO:0005886,Solyc11g006020,Cellular Component:plasma membrane
GO:0005886,Solyc12g013860,Cellular Component:plasma membrane
GO:0005886,Solyc03g083540,Cellular Component:plasma membrane
GO:0005886,Solyc10g047170,Cellular Component:plasma membrane
GO:0005886,Solyc12g056930,Cellular Component:plasma membrane
GO:0005886,Solyc06g011630,Cellular Component:plasma membrane
GO:0005886,Solyc09g005870,Cellular Component:plasma membrane
GO:0005956,Solyc01g088740,Cellular Component:protein kinase CK2 complex
GO:0005956,Solyc10g061930,Cellular Component:protein kinase CK2 complex
GO:0005956,Solyc05g050680,Cellular Component:protein kinase CK2 complex
GO:0005956,Solyc06g061000,Cellular Component:protein kinase CK2 complex
GO:0005956,Solyc10g061940,Cellular Component:protein kinase CK2 complex
GO:0005965,Solyc02g086870,Cellular Component:protein farnesyltransferase complex
GO:0008250,Solyc05g046330,Cellular Component:oligosaccharyltransferase complex
GO:0008250,Solyc07g014700,Cellular Component:oligosaccharyltransferase complex
GO:0008250,Solyc08g076460,Cellular Component:oligosaccharyltransferase complex
GO:0008290,Solyc01g099720,Cellular Component:F-actin capping protein complex
GO:0008290,Solyc09g065950,Cellular Component:F-actin capping protein complex
GO:0008290,Solyc12g056770,Cellular Component:F-actin capping protein complex
GO:0008352,Solyc02g021360,Cellular Component:katanin complex
GO:0008352,Solyc04g008720,Cellular Component:katanin complex
GO:0008540,Solyc02g083710,"Cellular Component:proteasome regulatory particle, base subcomplex"
GO:0008540,Solyc03g033430,"Cellular Component:proteasome regulatory particle, base subcomplex"
GO:0009317,Solyc01g057430,Cellular Component:acetyl-CoA carboxylase complex
GO:0009331,Solyc06g048920,Cellular Component:glycerol-3-phosphate dehydrogenase (FAD) complex
GO:0009331,Solyc01g088150,Cellular Component:glycerol-3-phosphate dehydrogenase (FAD) complex
GO:0009331,Solyc02g067930,Cellular Component:glycerol-3-phosphate dehydrogenase (FAD) complex
GO:0009331,Solyc04g016330,Cellular Component:glycerol-3-phosphate dehydrogenase (FAD) complex
GO:0009341,Solyc06g062580,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc03g121540,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc08g014480,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc11g018490,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc01g111540,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc10g055470,Cellular Component:beta-galactosidase complex
GO:0009341,Solyc12g044880,Cellular Component:beta-galactosidase complex
GO:0009349,Solyc08g015660,Cellular Component:riboflavin synthase complex
GO:0009349,Solyc12g096590,Cellular Component:riboflavin synthase complex
GO:0009507,Solyc03g059380,Cellular Component:chloroplast
GO:0009507,Solyc04g050930,Cellular Component:chloroplast
GO:0009507,Solyc06g051370,Cellular Component:chloroplast
GO:0009507,Solyc05g047670,Cellular Component:chloroplast
GO:0009507,Solyc12g035980,Cellular Component:chloroplast
GO:0009507,Solyc09g031800,Cellular Component:chloroplast
GO:0009507,Solyc04g024550,Cellular Component:chloroplast
GO:0009507,Solyc02g011950,Cellular Component:chloroplast
GO:0009507,Solyc04g026320,Cellular Component:chloroplast
GO:0009507,Solyc02g078420,Cellular Component:chloroplast
GO:0009507,Solyc10g047440,Cellular Component:chloroplast
GO:0009507,Solyc09g031820,Cellular Component:chloroplast
GO:0009507,Solyc09g065910,Cellular Component:chloroplast
GO:0009507,Solyc07g025240,Cellular Component:chloroplast
GO:0009507,Solyc12g035780,Cellular Component:chloroplast
GO:0009507,Solyc02g087400,Cellular Component:chloroplast
GO:0009507,Solyc09g031810,Cellular Component:chloroplast
GO:0009507,Solyc12g035770,Cellular Component:chloroplast
GO:0009507,Solyc02g014810,Cellular Component:chloroplast
GO:0009507,Solyc04g039760,Cellular Component:chloroplast
GO:0009507,Solyc08g028670,Cellular Component:chloroplast
GO:0009507,Solyc12g036720,Cellular Component:chloroplast
GO:0009507,Solyc12g035990,Cellular Component:chloroplast
GO:0009507,Solyc08g062850,Cellular Component:chloroplast
GO:0009507,Solyc02g014800,Cellular Component:chloroplast
GO:0009507,Solyc09g065560,Cellular Component:chloroplast
GO:0009507,Solyc01g080710,Cellular Component:chloroplast
GO:0009507,Solyc02g011960,Cellular Component:chloroplast
GO:0009507,Solyc06g032740,Cellular Component:chloroplast
GO:0009507,Solyc01g017110,Cellular Component:chloroplast
GO:0009507,Solyc06g048990,Cellular Component:chloroplast
GO:0009507,Solyc10g018990,Cellular Component:chloroplast
GO:0009507,Solyc03g013480,Cellular Component:chloroplast
GO:0009507,Solyc10g018980,Cellular Component:chloroplast
GO:0009507,Solyc09g015480,Cellular Component:chloroplast
GO:0009507,Solyc01g017070,Cellular Component:chloroplast
GO:0009507,Solyc11g066390,Cellular Component:chloroplast
GO:0009507,Solyc09g031830,Cellular Component:chloroplast
GO:0009507,Solyc01g007640,Cellular Component:chloroplast
GO:0009507,Solyc03g078010,Cellular Component:chloroplast
GO:0009507,Solyc04g024540,Cellular Component:chloroplast
GO:0009507,Solyc02g014790,Cellular Component:chloroplast
GO:0009507,Solyc10g012230,Cellular Component:chloroplast
GO:0009507,Solyc01g017060,Cellular Component:chloroplast
GO:0009507,Solyc12g035790,Cellular Component:chloroplast
GO:0009507,Solyc05g041680,Cellular Component:chloroplast
GO:0009507,Solyc12g035960,Cellular Component:chloroplast
GO:0009507,Solyc01g056460,Cellular Component:chloroplast
GO:0009507,Solyc12g035970,Cellular Component:chloroplast
GO:0009507,Solyc12g019590,Cellular Component:chloroplast
GO:0009507,Solyc09g031840,Cellular Component:chloroplast
GO:0009507,Solyc02g085730,Cellular Component:chloroplast
GO:0009507,Solyc11g011430,Cellular Component:chloroplast
GO:0009507,Solyc06g084050,Cellular Component:chloroplast
GO:0009507,Solyc04g050850,Cellular Component:chloroplast
GO:0009507,Solyc04g050840,Cellular Component:chloroplast
GO:0009507,Solyc05g026320,Cellular Component:chloroplast
GO:0009507,Solyc11g021070,Cellular Component:chloroplast
GO:0009507,Solyc03g020090,Cellular Component:chloroplast
GO:0009507,Solyc04g024560,Cellular Component:chloroplast
GO:0009507,Solyc11g066570,Cellular Component:chloroplast
GO:0009507,Solyc12g036000,Cellular Component:chloroplast
GO:0009507,Solyc02g011970,Cellular Component:chloroplast
GO:0009507,Solyc03g120370,Cellular Component:chloroplast
GO:0009507,Solyc08g045620,Cellular Component:chloroplast
GO:0009507,Solyc02g011930,Cellular Component:chloroplast
GO:0009507,Solyc11g062040,Cellular Component:chloroplast
GO:0009507,Solyc12g035760,Cellular Component:chloroplast
GO:0009507,Solyc02g010620,Cellular Component:chloroplast
GO:0009507,Solyc03g080130,Cellular Component:chloroplast
GO:0009507,Solyc01g017120,Cellular Component:chloroplast
GO:0009507,Solyc02g014820,Cellular Component:chloroplast
GO:0009507,Solyc01g017410,Cellular Component:chloroplast
GO:0009507,Solyc11g030820,Cellular Component:chloroplast
GO:0009507,Solyc06g016830,Cellular Component:chloroplast
GO:0009507,Solyc09g066380,Cellular Component:chloroplast
GO:0009507,Solyc06g074590,Cellular Component:chloroplast
GO:0009507,Solyc01g020510,Cellular Component:chloroplast
GO:0009507,Solyc06g084140,Cellular Component:chloroplast
GO:0009507,Solyc05g014060,Cellular Component:chloroplast
GO:0009507,Solyc02g011940,Cellular Component:chloroplast
GO:0009507,Solyc06g017930,Cellular Component:chloroplast
GO:0009507,Solyc11g028140,Cellular Component:chloroplast
GO:0009512,Solyc01g109040,Cellular Component:cytochrome b6f complex
GO:0009512,Solyc01g007420,Cellular Component:cytochrome b6f complex
GO:0009512,Solyc01g007430,Cellular Component:cytochrome b6f complex
GO:0009512,Solyc09g074540,Cellular Component:cytochrome b6f complex
GO:0009521,Solyc12g038080,Cellular Component:photosystem
GO:0009521,Solyc01g044250,Cellular Component:photosystem
GO:0009521,Solyc01g050020,Cellular Component:photosystem
GO:0009521,Solyc01g007500,Cellular Component:photosystem
GO:0009521,Solyc00g230070,Cellular Component:photosystem
GO:0009521,Solyc10g061830,Cellular Component:photosystem
GO:0009521,Solyc10g018840,Cellular Component:photosystem
GO:0009521,Solyc12g027550,Cellular Component:photosystem
GO:0009521,Solyc10g017940,Cellular Component:photosystem
GO:0009521,Solyc09g016930,Cellular Component:photosystem
GO:0009521,Solyc05g041230,Cellular Component:photosystem
GO:0009521,Solyc01g056470,Cellular Component:photosystem
GO:0009521,Solyc07g009000,Cellular Component:photosystem
GO:0009521,Solyc12g035280,Cellular Component:photosystem
GO:0009521,Solyc11g045260,Cellular Component:photosystem
GO:0009521,Solyc10g047410,Cellular Component:photosystem
GO:0009522,Solyc06g009950,Cellular Component:photosystem I
GO:0009522,Solyc12g035580,Cellular Component:photosystem I
GO:0009522,Solyc05g020010,Cellular Component:photosystem I
GO:0009522,Solyc10g017890,Cellular Component:photosystem I
GO:0009522,Solyc04g039810,Cellular Component:photosystem I
GO:0009522,Solyc12g035740,Cellular Component:photosystem I
GO:0009522,Solyc12g033040,Cellular Component:photosystem I
GO:0009522,Solyc12g032960,Cellular Component:photosystem I
GO:0009522,Solyc09g063130,Cellular Component:photosystem I
GO:0009522,Solyc01g007360,Cellular Component:photosystem I
GO:0009522,Solyc07g024040,Cellular Component:photosystem I
GO:0009522,Solyc08g013670,Cellular Component:photosystem I
GO:0009522,Solyc07g066150,Cellular Component:photosystem I
GO:0009522,Solyc01g067760,Cellular Component:photosystem I
GO:0009522,Solyc01g018090,Cellular Component:photosystem I
GO:0009522,Solyc09g064400,Cellular Component:photosystem I
GO:0009522,Solyc10g045220,Cellular Component:photosystem I
GO:0009522,Solyc06g083680,Cellular Component:photosystem I
GO:0009522,Solyc01g007350,Cellular Component:photosystem I
GO:0009522,Solyc04g016170,Cellular Component:photosystem I
GO:0009522,Solyc12g062600,Cellular Component:photosystem I
GO:0009522,Solyc10g017910,Cellular Component:photosystem I
GO:0009522,Solyc06g054260,Cellular Component:photosystem I
GO:0009522,Solyc01g017310,Cellular Component:photosystem I
GO:0009522,Solyc01g017320,Cellular Component:photosystem I
GO:0009522,Solyc05g016120,Cellular Component:photosystem I
GO:0009522,Solyc12g033070,Cellular Component:photosystem I
GO:0009522,Solyc12g033050,Cellular Component:photosystem I
GO:0009522,Solyc12g032980,Cellular Component:photosystem I
GO:0009522,Solyc00g245200,Cellular Component:photosystem I
GO:0009522,Solyc10g052740,Cellular Component:photosystem I
GO:0009522,Solyc08g006930,Cellular Component:photosystem I
GO:0009522,Solyc02g020960,Cellular Component:photosystem I
GO:0009522,Solyc06g082950,Cellular Component:photosystem I
GO:0009522,Solyc01g007440,Cellular Component:photosystem I
GO:0009522,Solyc06g009940,Cellular Component:photosystem I
GO:0009522,Solyc02g036320,Cellular Component:photosystem I
GO:0009522,Solyc07g021250,Cellular Component:photosystem I
GO:0009522,Solyc12g062610,Cellular Component:photosystem I
GO:0009522,Solyc07g021230,Cellular Component:photosystem I
GO:0009522,Solyc09g018800,Cellular Component:photosystem I
GO:0009522,Solyc06g066640,Cellular Component:photosystem I
GO:0009522,Solyc09g015340,Cellular Component:photosystem I
GO:0009522,Solyc03g120640,Cellular Component:photosystem I
GO:0009522,Solyc12g033060,Cellular Component:photosystem I
GO:0009522,Solyc09g015320,Cellular Component:photosystem I
GO:0009522,Solyc12g062590,Cellular Component:photosystem I
GO:0009522,Solyc06g082940,Cellular Component:photosystem I
GO:0009522,Solyc10g017900,Cellular Component:photosystem I
GO:0009522,Solyc09g015300,Cellular Component:photosystem I
GO:0009522,Solyc12g033000,Cellular Component:photosystem I
GO:0009522,Solyc01g017330,Cellular Component:photosystem I
GO:0009522,Solyc12g032970,Cellular Component:photosystem I
GO:0009522,Solyc02g069460,Cellular Component:photosystem I
GO:0009522,Solyc01g017300,Cellular Component:photosystem I
GO:0009522,Solyc12g044280,Cellular Component:photosystem I
GO:0009522,Solyc09g059640,Cellular Component:photosystem I
GO:0009522,Solyc07g021240,Cellular Component:photosystem I
GO:0009522,Solyc09g015290,Cellular Component:photosystem I
GO:0009522,Solyc02g069450,Cellular Component:photosystem I
GO:0009522,Solyc12g032990,Cellular Component:photosystem I
GO:0009523,Solyc07g032610,Cellular Component:photosystem II
GO:0009523,Solyc07g066310,Cellular Component:photosystem II
GO:0009523,Solyc07g032640,Cellular Component:photosystem II
GO:0009523,Solyc10g017950,Cellular Component:photosystem II
GO:0009523,Solyc02g079950,Cellular Component:photosystem II
GO:0009523,Solyc10g054420,Cellular Component:photosystem II
GO:0009523,Solyc09g064580,Cellular Component:photosystem II
GO:0009523,Solyc10g006530,Cellular Component:photosystem II
GO:0009523,Solyc12g017250,Cellular Component:photosystem II
GO:0009523,Solyc07g032620,Cellular Component:photosystem II
GO:0009523,Solyc01g007400,Cellular Component:photosystem II
GO:0009523,Solyc06g084050,Cellular Component:photosystem II
GO:0009523,Solyc02g065400,Cellular Component:photosystem II
GO:0009523,Solyc09g065910,Cellular Component:photosystem II
GO:0009523,Solyc02g038710,Cellular Component:photosystem II
GO:0009523,Solyc07g044860,Cellular Component:photosystem II
GO:0009523,Solyc01g007510,Cellular Component:photosystem II
GO:0009523,Solyc12g094720,Cellular Component:photosystem II
GO:0009523,Solyc06g065490,Cellular Component:photosystem II
GO:0009523,Solyc10g045230,Cellular Component:photosystem II
GO:0009523,Solyc11g008480,Cellular Component:photosystem II
GO:0009523,Solyc05g007780,Cellular Component:photosystem II
GO:0009523,Solyc01g102770,Cellular Component:photosystem II
GO:0009523,Solyc04g009420,Cellular Component:photosystem II
GO:0009523,Solyc00g005900,Cellular Component:photosystem II
GO:0009523,Solyc01g007520,Cellular Component:photosystem II
GO:0009523,Solyc02g090030,Cellular Component:photosystem II
GO:0009523,Solyc05g025600,Cellular Component:photosystem II
GO:0009523,Solyc01g087040,Cellular Component:photosystem II
GO:0009523,Solyc11g050770,Cellular Component:photosystem II
GO:0009523,Solyc10g077120,Cellular Component:photosystem II
GO:0009523,Solyc04g064670,Cellular Component:photosystem II
GO:0009523,Solyc01g106090,Cellular Component:photosystem II
GO:0009523,Solyc03g114930,Cellular Component:photosystem II
GO:0009523,Solyc08g067840,Cellular Component:photosystem II
GO:0009523,Solyc09g064500,Cellular Component:photosystem II
GO:0009538,Solyc02g069450,Cellular Component:photosystem I reaction center
GO:0009538,Solyc03g120640,Cellular Component:photosystem I reaction center
GO:0009538,Solyc06g066640,Cellular Component:photosystem I reaction center
GO:0009538,Solyc06g082950,Cellular Component:photosystem I reaction center
GO:0009538,Solyc06g083680,Cellular Component:photosystem I reaction center
GO:0009538,Solyc06g082940,Cellular Component:photosystem I reaction center
GO:0009538,Solyc06g054260,Cellular Component:photosystem I reaction center
GO:0009538,Solyc02g069460,Cellular Component:photosystem I reaction center
GO:0009538,Solyc09g063130,Cellular Component:photosystem I reaction center
GO:0009538,Solyc12g044280,Cellular Component:photosystem I reaction center
GO:0009539,Solyc02g038710,Cellular Component:photosystem II reaction center
GO:0009539,Solyc01g007400,Cellular Component:photosystem II reaction center
GO:0009539,Solyc10g017950,Cellular Component:photosystem II reaction center
GO:0009539,Solyc11g050770,Cellular Component:photosystem II reaction center
GO:0009539,Solyc01g007510,Cellular Component:photosystem II reaction center
GO:0009539,Solyc01g102770,Cellular Component:photosystem II reaction center
GO:0009579,Solyc01g018090,Cellular Component:thylakoid
GO:0009579,Solyc12g035580,Cellular Component:thylakoid
GO:0009579,Solyc06g009950,Cellular Component:thylakoid
GO:0009579,Solyc12g033060,Cellular Component:thylakoid
GO:0009579,Solyc10g017910,Cellular Component:thylakoid
GO:0009579,Solyc10g017890,Cellular Component:thylakoid
GO:0009579,Solyc12g033050,Cellular Component:thylakoid
GO:0009579,Solyc12g035740,Cellular Component:thylakoid
GO:0009579,Solyc12g062600,Cellular Component:thylakoid
GO:0009579,Solyc12g033040,Cellular Component:thylakoid
GO:0009579,Solyc01g017300,Cellular Component:thylakoid
GO:0009579,Solyc09g015290,Cellular Component:thylakoid
GO:0009579,Solyc07g021250,Cellular Component:thylakoid
GO:0009579,Solyc12g032970,Cellular Component:thylakoid
GO:0009579,Solyc04g039810,Cellular Component:thylakoid
GO:0009579,Solyc05g020010,Cellular Component:thylakoid
GO:0009579,Solyc00g245200,Cellular Component:thylakoid
GO:0009579,Solyc06g009940,Cellular Component:thylakoid
GO:0009579,Solyc12g033070,Cellular Component:thylakoid
GO:0009579,Solyc07g021230,Cellular Component:thylakoid
GO:0009579,Solyc10g045220,Cellular Component:thylakoid
GO:0009579,Solyc09g015300,Cellular Component:thylakoid
GO:0009579,Solyc09g015340,Cellular Component:thylakoid
GO:0009579,Solyc12g032960,Cellular Component:thylakoid
GO:0009579,Solyc10g052740,Cellular Component:thylakoid
GO:0009579,Solyc01g017310,Cellular Component:thylakoid
GO:0009579,Solyc12g033000,Cellular Component:thylakoid
GO:0009579,Solyc12g062610,Cellular Component:thylakoid
GO:0009579,Solyc02g036320,Cellular Component:thylakoid
GO:0009579,Solyc10g017900,Cellular Component:thylakoid
GO:0009579,Solyc05g016120,Cellular Component:thylakoid
GO:0009579,Solyc12g032990,Cellular Component:thylakoid
GO:0009579,Solyc12g032980,Cellular Component:thylakoid
GO:0009579,Solyc04g016170,Cellular Component:thylakoid
GO:0009579,Solyc01g017330,Cellular Component:thylakoid
GO:0009579,Solyc07g021240,Cellular Component:thylakoid
GO:0009579,Solyc01g007360,Cellular Component:thylakoid
GO:0009579,Solyc01g017320,Cellular Component:thylakoid
GO:0009579,Solyc12g062590,Cellular Component:thylakoid
GO:0009579,Solyc02g020960,Cellular Component:thylakoid
GO:0009579,Solyc09g018800,Cellular Component:thylakoid
GO:0009579,Solyc09g059640,Cellular Component:thylakoid
GO:0009579,Solyc09g015320,Cellular Component:thylakoid
GO:0009654,Solyc06g065490,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc02g079950,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc07g032620,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc12g017250,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc12g094720,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc07g066310,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc10g006530,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc07g032610,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc05g007780,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc07g032640,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc08g067840,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc01g106090,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc02g065400,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc11g008480,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc04g064670,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc09g064500,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc04g009420,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc01g087040,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc10g054420,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc00g005900,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc02g090030,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc07g044860,Cellular Component:photosystem II oxygen evolving complex
GO:0009654,Solyc03g114930,Cellular Component:photosystem II oxygen evolving complex
GO:0012511,Solyc08g078160,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc02g086490,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc03g119820,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc03g112440,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc06g034040,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc12g010920,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc08g066040,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc06g060840,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc07g065990,Cellular Component:monolayer-surrounded lipid storage body
GO:0012511,Solyc06g069260,Cellular Component:monolayer-surrounded lipid storage body
GO:0015629,Solyc06g005360,Cellular Component:actin cytoskeleton
GO:0015629,Solyc01g090450,Cellular Component:actin cytoskeleton
GO:0015629,Solyc09g072600,Cellular Component:actin cytoskeleton
GO:0015629,Solyc01g111380,Cellular Component:actin cytoskeleton
GO:0015629,Solyc09g090110,Cellular Component:actin cytoskeleton
GO:0015629,Solyc11g068610,Cellular Component:actin cytoskeleton
GO:0015629,Solyc06g035980,Cellular Component:actin cytoskeleton
GO:0015629,Solyc09g090550,Cellular Component:actin cytoskeleton
GO:0015629,Solyc12g098430,Cellular Component:actin cytoskeleton
GO:0015629,Solyc09g072590,Cellular Component:actin cytoskeleton
GO:0015629,Solyc10g084660,Cellular Component:actin cytoskeleton
GO:0015629,Solyc04g011370,Cellular Component:actin cytoskeleton
GO:0015629,Solyc10g017550,Cellular Component:actin cytoskeleton
GO:0015629,Solyc09g010440,Cellular Component:actin cytoskeleton
GO:0015629,Solyc01g094400,Cellular Component:actin cytoskeleton
GO:0015629,Solyc03g025750,Cellular Component:actin cytoskeleton
GO:0015629,Solyc05g006470,Cellular Component:actin cytoskeleton
GO:0015934,Solyc02g064670,Cellular Component:large ribosomal subunit
GO:0015934,Solyc05g053670,Cellular Component:large ribosomal subunit
GO:0015934,Solyc04g005590,Cellular Component:large ribosomal subunit
GO:0015934,Solyc05g013190,Cellular Component:large ribosomal subunit
GO:0015934,Solyc04g017680,Cellular Component:large ribosomal subunit
GO:0015934,Solyc02g081310,Cellular Component:large ribosomal subunit
GO:0015934,Solyc02g092430,Cellular Component:large ribosomal subunit
GO:0015934,Solyc05g009370,Cellular Component:large ribosomal subunit
GO:0015934,Solyc09g091740,Cellular Component:large ribosomal subunit
GO:0015934,Solyc03g111230,Cellular Component:large ribosomal subunit
GO:0015934,Solyc03g044000,Cellular Component:large ribosomal subunit
GO:0015934,Solyc03g044440,Cellular Component:large ribosomal subunit
GO:0015934,Solyc06g071870,Cellular Component:large ribosomal subunit
GO:0015934,Solyc12g035880,Cellular Component:large ribosomal subunit
GO:0015934,Solyc12g098330,Cellular Component:large ribosomal subunit
GO:0015934,Solyc03g013610,Cellular Component:large ribosomal subunit
GO:0015934,Solyc06g071880,Cellular Component:large ribosomal subunit
GO:0015935,Solyc06g072120,Cellular Component:small ribosomal subunit
GO:0015935,Solyc07g021280,Cellular Component:small ribosomal subunit
GO:0015935,Solyc01g017530,Cellular Component:small ribosomal subunit
GO:0015935,Solyc03g019780,Cellular Component:small ribosomal subunit
GO:0015935,Solyc08g028880,Cellular Component:small ribosomal subunit
GO:0015935,Solyc12g062630,Cellular Component:small ribosomal subunit
GO:0015935,Solyc08g028890,Cellular Component:small ribosomal subunit
GO:0015935,Solyc12g062640,Cellular Component:small ribosomal subunit
GO:0016020,Solyc04g082490,Cellular Component:membrane
