"gene","A1","A3","A5","A9","A10","A11","A13","A15","A17","A21","A22","A23","A25","A27","A29","A33","A34","A35"
"Solyc02g091840",0.604123260032435,2.27221298010695,0.557261549710267,8.23273722877867,5.00984089428214,3.0571178200401,0.928687118198757,4.75487689233874,0.67066422615312,20.7510604778211,4.80505377002332,3.03931675594899,1.36452264598405,9.08874838762516,0.410561184988693,9.05915036520574,7.03659604733174,2.86250907811528
"Solyc02g091890",10.2870861669241,8.29268821375368,4.52004836168408,19.8112671892095,14.9787277511274,13.9554813886517,14.6975030236825,15.3985965528006,12.3359559934781,21.3367053736526,11.9029115952917,18.9596878567042,15.8485013828502,17.4605922416239,3.57375705238828,21.8015157080213,16.095814814302,6.70801450618052
"Solyc02g093490",10.6754928405827,12.9436029440865,5.17260479470977,19.7107614807371,10.3508662239688,12.4651619844068,10.3557556750822,18.8339183917412,10.2067978920693,27.2754466010777,12.3406164956128,18.8869524812949,11.4606809391694,14.8085775828031,6.10618531736985,25.8037889378133,11.8752650408986,10.2218029835914
"Solyc03g006050",0.595986919829978,1.76213969408459,0.40450299533038,4.24574002398224,1.63027272135629,0.479854420044769,0.327981435673306,1.34548160650466,0.0722377054545958,3.90611334040125,0.783555180466534,0.330028419426236,1.09348413066209,2.50420884787721,0.538558689140642,2.59540153815241,0.779184671907861,0.8809223520819
"Solyc03g006350",15.1532728969436,17.2356529212525,12.6133063851425,18.08949820094,19.1440873498294,21.0108863584332,19.8679322219998,21.4724152981945,13.9657040769963,14.3278728696613,18.16812797715,18.8009071396945,26.8989623586172,23.1918879831045,8.03267701327243,13.8589628017987,10.6387993699675,25.5674167758112
"Solyc03g007270",13.8363354359126,30.8822081811058,11.9991972628817,18.0013668492733,18.5156978811801,11.3308861512463,17.4255364590101,16.6136334989022,9.80812887683171,20.9304169909209,11.1233615788243,10.9589324838908,15.4206549722802,20.3267351681582,8.99588919007511,24.920102920748,18.0451962419138,13.0658625497681
"Solyc03g007440",14.551305895971,23.5143366102693,12.4919751910257,27.8564308836419,31.8466189928027,17.494651676622,15.1228833257145,29.8170781270411,11.4641679927353,20.0405094008244,19.3647786264732,17.7387334760675,19.6726926032659,29.3103689189939,15.2774272544476,22.2975537367973,21.9806250317633,18.6561323071886
"Solyc03g034230",2.81108276184084,1.61611691988273,3.3388483522735,1.61224819518691,1.67162683245355,3.44642259885763,1.2305564299847,1.69232356150732,2.2998770479055,2.26755784508848,1.31992258043715,1.26477016616062,3.22351284878829,4.5044104335666,2.71340813236888,6.44874865464705,3.46313993594882,5.60929527257346
"Solyc03g078630",0.0924807289391345,1.57984938090343,0.0815980180235423,1.59680520481156,0,0,0,0.904720390580719,0.145720888589443,0.545508932021554,0,0,0.18381845299923,0.856202323792033,0.0493819487691655,1.83867578180071,0.24181593266106,0.310980778601326
"Solyc03g096840",5.57523090085516,9.24405075932148,3.47235044089313,14.8256736209579,16.1242716752433,5.24259920476777,8.78768244359959,7.57162461660462,5.27089877177739,11.4349345152562,10.7299304225727,3.30521668422661,2.69433895510284,12.9951969002935,4.83325823578207,31.7395140160178,20.8378965994055,3.46593872424071
"Solyc03g098590",2.77701998898704,7.27457234579705,4.61555504758718,4.81517604783248,5.99102111591043,4.76250770249966,2.96116678009868,5.2438683133512,2.3405016567289,7.95749751807763,5.41383094876381,5.86948369418703,3.25192671901247,5.65024808432605,4.79338520239881,6.26765290704135,5.65703707617921,3.44364037720364
"Solyc03g098790",0.364064408040937,0.233224371275902,0,0.114292104334517,0.562881885890278,0.069283793268496,0.37884486687398,0.142462758335787,0,0,0.17778142750081,0,0.0964838938819488,0.0674114046786488,0,0,0.190389014855314,0.139911197095361
"Solyc03g111410",38.3134448462129,39.1478213109043,33.6696736084571,35.8430924155363,36.6674662418591,35.6179733122711,50.3095835578282,45.2773781754625,40.3875851360541,43.0900103065407,39.8509768416459,32.993707227443,47.976616232799,50.0144471712232,23.0359736444047,28.1197190629773,26.1973017905021,39.7915772586652
