"gene","A5","A9","A17","A21","A29","A33"
"Solyc06g048720",0.740768094057201,0,0.220482040126636,0,0.298868142115993,0.660134739051809
"Solyc06g048730",11.4180776943777,22.1850928303731,15.1286904494552,15.2823367021431,11.8776549932664,18.729350039241
"Solyc06g048740",0.057365879337763,0,0,0,0.0347170064074133,0.087636935054497
"Solyc06g048750",0,0,0,0.334809714891536,0,1.032863877428
"Solyc06g048760",0,0,0,0,0.081832943674617,0
"Solyc06g048770",0,0,0,0,0.23327943219461,0
"Solyc06g048780",0.738932237566353,0.563387845158251,1.31961369741221,0.392063420783769,0.958266812546631,1.85454740816998
"Solyc06g048790",0.280593975021667,5.1415635789854,0.651424209465061,6.50298394852572,0.611321199782712,7.2229028266383
"Solyc06g048800",1.05170778785899,0.233875509795632,0.469545085454873,0.195305667020063,0.0795598063503221,0.100417321416611
"Solyc06g048810",12.9415900798046,29.8408592941011,16.8288282840021,25.5262778426487,12.2043334803229,39.1094364207527
"Solyc06g048820",11.7231647912722,92.4602153037925,18.3768746289036,144.748376188521,6.30639198960352,57.7077157205186
"Solyc06g048830",0,0,0,0,0,0
"Solyc06g048840",0,1.3531368781033,0.301850412078133,0.753321858505956,0,2.065727754856
"Solyc06g048850",1.52633067532503,9.41892366661827,0.766625682635167,2.69272494104256,1.55876637391404,2.76895422459421
"Solyc06g048860",0.0494705753870953,0,0,0,0,0
"Solyc06g048870",0.232755002231088,0.103518668270198,0.103915715633455,0,0,0
"Solyc06g048880",0,0,0,0,0,0
"Solyc06g048890",6.66157397736845,16.2473948750998,7.34622321805721,19.1547352562812,6.44666660061551,21.5963462198216
"Solyc06g048900",0.83419830411847,1.42468935696893,0.476717924598132,0.619653702648847,0.807751735448629,0.344085674795345
"Solyc06g048910",0,0,0,0,0,0
"Solyc06g048920",3.96224794495712,10.3971261517519,6.30937559013548,12.7048607392679,4.03645752404332,11.374713701303
"Solyc06g048930",0.562299213310747,1.00033881417538,0.376565860612324,2.29725873683004,0.595516966344985,5.52991229424942
"Solyc06g048940",5.91390065172939,12.232655590038,6.28647139204045,7.56559274757386,4.26072351363709,17.3521131407904
"Solyc06g048950",7.58383920684171,9.51816282060955,6.12240982156524,8.585113131388,6.24001144587148,5.06874798872555
"Solyc06g048960",3.89750533147743,12.8769104216889,3.03442320945076,13.3489244541745,2.66081559250327,13.7854854228727
"Solyc06g048970",20.45701572275,19.6090472946465,22.9814537403778,20.6541457278798,15.2407206672024,11.4938005605853
"Solyc06g048980",0,0.242870721710849,0,0,0,0
"Solyc06g048990",0,0,0,0,0,0
"Solyc06g049000",0,0,0,0,0,0
"Solyc06g049010",13.7179276677259,6.26379626235258,10.7791219617466,3.26075548416105,9.13208212021089,2.04327419230322
"Solyc06g049020",8.26068662463788,23.5363808494332,10.4879297723875,7.95781817803564,13.3573682152523,13.1619721834973
"Solyc06g049030",0.0747922131840019,0.0665282398365099,0,0,0,0.0285647165399315
"Solyc06g049040",0,0.262927360075589,0,0.307392958224498,0.107331203015285,1.15148911803476
"Solyc06g049050",0.0713470107341525,0,0,0.105995035367672,0,0.926463327240694
"Solyc06g049060",12.5276957083203,46.0597180468104,11.8491083329494,44.3918292567954,16.7917991285268,53.4810840062352
"Solyc06g049070",18.3729694041648,56.7536066210256,11.8783562278006,33.9700659400765,17.3469445068179,53.8930355466579
"Solyc06g049080",41.1713957913107,47.9332495775716,36.6833323338043,64.2037819449836,44.0206567779511,60.0780691793937
"Solyc06g049090",9.33191042567721,5.17772983291588,8.25014141471685,6.17691241898593,6.59811391840676,6.24591382711477
"Solyc06g049100",5.59010444730755,6.05340549177168,6.40215681423349,6.40914631116907,2.94178342453688,4.50201936873218
"Solyc06g050100",0,0,0.148277395406802,0,0.401986389980575,0
"Solyc06g050110",65.5294852435216,9.02091252068866,58.233910268612,0.869217529045333,44.6146914072191,3.33694483476739
