GO_term,locusName,fx
GO:0006812,Solyc01g098190,Biological Process:monoatomic cation transport
GO:0006812,Solyc01g005020,Biological Process:monoatomic cation transport
GO:0006812,Solyc05g052320,Biological Process:monoatomic cation transport
GO:0006812,Solyc12g056160,Biological Process:monoatomic cation transport
GO:0006812,Solyc04g015990,Biological Process:monoatomic cation transport
GO:0006813,Solyc11g044250,Biological Process:potassium ion transport
GO:0006813,Solyc01g094290,Biological Process:potassium ion transport
GO:0006813,Solyc06g009240,Biological Process:potassium ion transport
GO:0006814,Solyc11g010290,Biological Process:sodium ion transport
GO:0006814,Solyc10g006080,Biological Process:sodium ion transport
GO:0006814,Solyc11g012360,Biological Process:sodium ion transport
GO:0006814,Solyc06g009240,Biological Process:sodium ion transport
GO:0006817,Solyc05g013510,Biological Process:phosphate ion transport
GO:0006817,Solyc07g021560,Biological Process:phosphate ion transport
GO:0006820,Solyc08g066960,Biological Process:monoatomic anion transport
GO:0006820,Solyc01g079150,Biological Process:monoatomic anion transport
GO:0006820,Solyc06g067900,Biological Process:monoatomic anion transport
GO:0006820,Solyc01g057770,Biological Process:monoatomic anion transport
GO:0006820,Solyc06g071500,Biological Process:monoatomic anion transport
GO:0006820,Solyc03g120020,Biological Process:monoatomic anion transport
GO:0006821,Solyc02g094060,Biological Process:chloride transport
GO:0006821,Solyc07g066210,Biological Process:chloride transport
GO:0006821,Solyc10g005690,Biological Process:chloride transport
GO:0006821,Solyc01g103140,Biological Process:chloride transport
GO:0006821,Solyc07g007690,Biological Process:chloride transport
GO:0006821,Solyc09g075800,Biological Process:chloride transport
GO:0006821,Solyc03g083540,Biological Process:chloride transport
GO:0006821,Solyc06g011630,Biological Process:chloride transport
GO:0006821,Solyc02g068080,Biological Process:chloride transport
GO:0006821,Solyc10g044470,Biological Process:chloride transport
GO:0006821,Solyc01g112300,Biological Process:chloride transport
GO:0006821,Solyc01g112310,Biological Process:chloride transport
GO:0006825,Solyc07g063160,Biological Process:copper ion transport
GO:0006825,Solyc10g007010,Biological Process:copper ion transport
GO:0006826,Solyc05g052470,Biological Process:iron ion transport
GO:0006826,Solyc06g050980,Biological Process:iron ion transport
GO:0006850,Solyc08g008420,Biological Process:mitochondrial pyruvate transmembrane transport
GO:0006850,Solyc10g051120,Biological Process:mitochondrial pyruvate transmembrane transport
GO:0006850,Solyc11g012080,Biological Process:mitochondrial pyruvate transmembrane transport
GO:0006850,Solyc06g071890,Biological Process:mitochondrial pyruvate transmembrane transport
GO:0006850,Solyc08g082760,Biological Process:mitochondrial pyruvate transmembrane transport
GO:0006855,Solyc11g010380,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g071490,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g009790,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g118970,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g081260,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g008420,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc09g018070,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g110280,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g118960,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc11g065820,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g080480,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g109310,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g007380,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g080490,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g007370,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g074840,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g085330,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g008510,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc08g080310,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g087150,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g061760,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc12g005850,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g076950,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025210,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g063270,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g032660,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g026230,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g094830,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc12g006360,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g074850,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g007100,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc07g007490,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc08g005880,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g066560,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g112250,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g007530,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g032740,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g090740,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g008500,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025220,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g051130,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g074860,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g085340,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025230,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc00g093100,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g091070,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g054110,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025200,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc06g035710,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g112260,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g007090,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc12g019320,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc06g036130,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g007360,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g063730,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g091080,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g109320,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g063260,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc07g006730,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc07g006740,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025240,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc11g016970,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g013460,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025250,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc01g112090,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc02g091050,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc07g052380,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc08g079730,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc04g007540,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc06g060530,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc10g080340,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g025190,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc03g034400,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc07g008410,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g013450,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc05g013470,Biological Process:xenobiotic transmembrane transport
GO:0006855,Solyc12g019330,Biological Process:xenobiotic transmembrane transport
GO:0006863,Solyc06g050250,Biological Process:purine nucleobase transport
GO:0006863,Solyc03g111400,Biological Process:purine nucleobase transport
GO:0006869,Solyc05g051630,Biological Process:lipid transport
GO:0006869,Solyc09g082180,Biological Process:lipid transport
GO:0006873,Solyc08g079770,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc03g007770,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc09g014610,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc04g080990,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc03g031590,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc06g036440,Biological Process:intracellular monoatomic ion homeostasis
GO:0006873,Solyc07g051950,Biological Process:intracellular monoatomic ion homeostasis
GO:0006879,Solyc06g050980,Biological Process:intracellular iron ion homeostasis
GO:0006879,Solyc05g052470,Biological Process:intracellular iron ion homeostasis
GO:0006884,Solyc06g011630,Biological Process:cell volume homeostasis
GO:0006884,Solyc03g083540,Biological Process:cell volume homeostasis
GO:0006886,Solyc04g014490,Biological Process:intracellular protein transport
GO:0006886,Solyc06g010060,Biological Process:intracellular protein transport
GO:0006886,Solyc08g075310,Biological Process:intracellular protein transport
GO:0006886,Solyc06g065170,Biological Process:intracellular protein transport
GO:0006886,Solyc04g063280,Biological Process:intracellular protein transport
GO:0006886,Solyc05g050720,Biological Process:intracellular protein transport
GO:0006886,Solyc02g032930,Biological Process:intracellular protein transport
GO:0006886,Solyc06g074740,Biological Process:intracellular protein transport
GO:0006886,Solyc09g014450,Biological Process:intracellular protein transport
GO:0006886,Solyc03g120270,Biological Process:intracellular protein transport
GO:0006886,Solyc04g008640,Biological Process:intracellular protein transport
GO:0006886,Solyc05g055690,Biological Process:intracellular protein transport
GO:0006886,Solyc06g071200,Biological Process:intracellular protein transport
GO:0006886,Solyc11g068500,Biological Process:intracellular protein transport
GO:0006886,Solyc02g075610,Biological Process:intracellular protein transport
GO:0006886,Solyc02g080870,Biological Process:intracellular protein transport
GO:0006886,Solyc07g017520,Biological Process:intracellular protein transport
GO:0006886,Solyc05g006950,Biological Process:intracellular protein transport
GO:0006886,Solyc11g039910,Biological Process:intracellular protein transport
GO:0006886,Solyc06g066730,Biological Process:intracellular protein transport
GO:0006886,Solyc09g025240,Biological Process:intracellular protein transport
GO:0006886,Solyc08g068370,Biological Process:intracellular protein transport
GO:0006886,Solyc11g066760,Biological Process:intracellular protein transport
GO:0006886,Solyc05g052510,Biological Process:intracellular protein transport
GO:0006886,Solyc06g084210,Biological Process:intracellular protein transport
GO:0006886,Solyc01g080850,Biological Process:intracellular protein transport
GO:0006886,Solyc02g082220,Biological Process:intracellular protein transport
GO:0006886,Solyc07g054180,Biological Process:intracellular protein transport
GO:0006886,Solyc09g005010,Biological Process:intracellular protein transport
GO:0006886,Solyc04g025870,Biological Process:intracellular protein transport
GO:0006886,Solyc03g119270,Biological Process:intracellular protein transport
GO:0006886,Solyc05g052310,Biological Process:intracellular protein transport
GO:0006886,Solyc01g111780,Biological Process:intracellular protein transport
GO:0006886,Solyc05g010160,Biological Process:intracellular protein transport
GO:0006886,Solyc06g082270,Biological Process:intracellular protein transport
GO:0006886,Solyc02g093770,Biological Process:intracellular protein transport
GO:0006886,Solyc03g096000,Biological Process:intracellular protein transport
GO:0006886,Solyc08g081320,Biological Process:intracellular protein transport
GO:0006886,Solyc12g005910,Biological Process:intracellular protein transport
GO:0006886,Solyc03g116990,Biological Process:intracellular protein transport
GO:0006886,Solyc11g005460,Biological Process:intracellular protein transport
GO:0006886,Solyc06g043030,Biological Process:intracellular protein transport
GO:0006886,Solyc08g068210,Biological Process:intracellular protein transport
GO:0006886,Solyc01g060430,Biological Process:intracellular protein transport
GO:0006886,Solyc05g053830,Biological Process:intracellular protein transport
GO:0006886,Solyc05g015210,Biological Process:intracellular protein transport
GO:0006886,Solyc12g038200,Biological Process:intracellular protein transport
GO:0006886,Solyc11g071270,Biological Process:intracellular protein transport
GO:0006886,Solyc07g056660,Biological Process:intracellular protein transport
GO:0006886,Solyc07g017530,Biological Process:intracellular protein transport
GO:0006886,Solyc06g005080,Biological Process:intracellular protein transport
GO:0006886,Solyc03g005380,Biological Process:intracellular protein transport
GO:0006886,Solyc11g011010,Biological Process:intracellular protein transport
GO:0006886,Solyc06g072440,Biological Process:intracellular protein transport
GO:0006886,Solyc01g056520,Biological Process:intracellular protein transport
GO:0006886,Solyc02g069640,Biological Process:intracellular protein transport
GO:0006886,Solyc03g097070,Biological Process:intracellular protein transport
GO:0006886,Solyc06g074650,Biological Process:intracellular protein transport
GO:0006886,Solyc01g007150,Biological Process:intracellular protein transport
GO:0006886,Solyc02g078540,Biological Process:intracellular protein transport
GO:0006886,Solyc05g013050,Biological Process:intracellular protein transport
GO:0006886,Solyc12g043000,Biological Process:intracellular protein transport
GO:0006886,Solyc04g079280,Biological Process:intracellular protein transport
GO:0006886,Solyc07g066370,Biological Process:intracellular protein transport
GO:0006886,Solyc05g044610,Biological Process:intracellular protein transport
GO:0006886,Solyc02g085220,Biological Process:intracellular protein transport
GO:0006886,Solyc06g050770,Biological Process:intracellular protein transport
GO:0006886,Solyc03g006510,Biological Process:intracellular protein transport
GO:0006886,Solyc03g097970,Biological Process:intracellular protein transport
GO:0006886,Solyc10g053910,Biological Process:intracellular protein transport
GO:0006886,Solyc04g080980,Biological Process:intracellular protein transport
GO:0006886,Solyc12g009990,Biological Process:intracellular protein transport
GO:0006886,Solyc03g005700,Biological Process:intracellular protein transport
GO:0006886,Solyc11g066770,Biological Process:intracellular protein transport
GO:0006886,Solyc01g109540,Biological Process:intracellular protein transport
GO:0006886,Solyc09g014790,Biological Process:intracellular protein transport
GO:0006886,Solyc01g096060,Biological Process:intracellular protein transport
GO:0006886,Solyc01g104070,Biological Process:intracellular protein transport
GO:0006886,Solyc03g115760,Biological Process:intracellular protein transport
GO:0006886,Solyc04g007920,Biological Process:intracellular protein transport
GO:0006886,Solyc03g096920,Biological Process:intracellular protein transport
GO:0006886,Solyc10g081920,Biological Process:intracellular protein transport
GO:0006886,Solyc03g082940,Biological Process:intracellular protein transport
GO:0006886,Solyc06g051310,Biological Process:intracellular protein transport
GO:0006886,Solyc09g092680,Biological Process:intracellular protein transport
GO:0006886,Solyc07g056220,Biological Process:intracellular protein transport
GO:0006886,Solyc08g081410,Biological Process:intracellular protein transport
GO:0006886,Solyc09g098240,Biological Process:intracellular protein transport
GO:0006886,Solyc11g066560,Biological Process:intracellular protein transport
GO:0006886,Solyc06g008120,Biological Process:intracellular protein transport
GO:0006886,Solyc07g045380,Biological Process:intracellular protein transport
GO:0006886,Solyc01g058380,Biological Process:intracellular protein transport
GO:0006886,Solyc01g081480,Biological Process:intracellular protein transport
GO:0006886,Solyc01g081070,Biological Process:intracellular protein transport
GO:0006886,Solyc09g005130,Biological Process:intracellular protein transport
GO:0006886,Solyc05g005780,Biological Process:intracellular protein transport
GO:0006886,Solyc07g032100,Biological Process:intracellular protein transport
GO:0006886,Solyc09g059570,Biological Process:intracellular protein transport
GO:0006887,Solyc11g050710,Biological Process:exocytosis
GO:0006887,Solyc10g019110,Biological Process:exocytosis
GO:0006887,Solyc10g019100,Biological Process:exocytosis
GO:0006887,Solyc11g006620,Biological Process:exocytosis
GO:0006887,Solyc03g122240,Biological Process:exocytosis
GO:0006887,Solyc10g019130,Biological Process:exocytosis
GO:0006887,Solyc06g062990,Biological Process:exocytosis
GO:0006887,Solyc10g019140,Biological Process:exocytosis
GO:0006887,Solyc04g077760,Biological Process:exocytosis
GO:0006887,Solyc02g088800,Biological Process:exocytosis
GO:0006887,Solyc01g009880,Biological Process:exocytosis
GO:0006887,Solyc06g075610,Biological Process:exocytosis
GO:0006887,Solyc08g066070,Biological Process:exocytosis
GO:0006887,Solyc06g005280,Biological Process:exocytosis
GO:0006887,Solyc04g072290,Biological Process:exocytosis
GO:0006887,Solyc10g081940,Biological Process:exocytosis
GO:0006887,Solyc03g115070,Biological Process:exocytosis
GO:0006887,Solyc07g056010,Biological Process:exocytosis
GO:0006887,Solyc12g096370,Biological Process:exocytosis
GO:0006887,Solyc03g111320,Biological Process:exocytosis
GO:0006887,Solyc03g095410,Biological Process:exocytosis
GO:0006887,Solyc09g005840,Biological Process:exocytosis
GO:0006887,Solyc05g054820,Biological Process:exocytosis
GO:0006887,Solyc02g094370,Biological Process:exocytosis
GO:0006887,Solyc11g073010,Biological Process:exocytosis
GO:0006887,Solyc08g069100,Biological Process:exocytosis
GO:0006887,Solyc05g024340,Biological Process:exocytosis
GO:0006887,Solyc12g055770,Biological Process:exocytosis
GO:0006887,Solyc04g009740,Biological Process:exocytosis
GO:0006887,Solyc09g005830,Biological Process:exocytosis
GO:0006888,Solyc03g005380,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc09g092680,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc06g084210,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc02g082220,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc06g065740,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g081070,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g111690,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g100840,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g091020,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc06g068030,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g091150,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc05g055690,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc05g053830,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc01g080850,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc03g007680,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006888,Solyc11g068500,Biological Process:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006890,Solyc04g049180,"Biological Process:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
GO:0006890,Solyc03g082680,"Biological Process:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
GO:0006890,Solyc02g069590,"Biological Process:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
GO:0006890,Solyc02g030250,"Biological Process:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
GO:0006891,Solyc10g007720,Biological Process:intra-Golgi vesicle-mediated transport
GO:0006891,Solyc06g069210,Biological Process:intra-Golgi vesicle-mediated transport
GO:0006891,Solyc08g075440,Biological Process:intra-Golgi vesicle-mediated transport
GO:0006893,Solyc12g056520,Biological Process:Golgi to plasma membrane transport
GO:0006893,Solyc04g071350,Biological Process:Golgi to plasma membrane transport
GO:0006897,Solyc07g053310,Biological Process:endocytosis
GO:0006897,Solyc06g008340,Biological Process:endocytosis
GO:0006897,Solyc09g066490,Biological Process:endocytosis
GO:0006904,Solyc10g074510,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc10g074520,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc12g013950,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc05g055600,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc01g091290,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc12g096290,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc01g112150,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc01g016900,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc04g064820,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc08g079520,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc09g075280,Biological Process:vesicle docking involved in exocytosis
GO:0006904,Solyc01g091300,Biological Process:vesicle docking involved in exocytosis
GO:0006913,Solyc02g090230,Biological Process:nucleocytoplasmic transport
GO:0006913,Solyc07g008160,Biological Process:nucleocytoplasmic transport
GO:0006914,Solyc05g050390,Biological Process:autophagy
GO:0006914,Solyc02g036380,Biological Process:autophagy
GO:0006914,Solyc01g108160,Biological Process:autophagy
GO:0006914,Solyc11g068930,Biological Process:autophagy
GO:0006914,Solyc06g043140,Biological Process:autophagy
GO:0006950,Solyc04g071620,Biological Process:response to stress
GO:0006950,Solyc03g113950,Biological Process:response to stress
GO:0006950,Solyc01g100240,Biological Process:response to stress
GO:0006950,Solyc01g057000,Biological Process:response to stress
GO:0006950,Solyc04g071600,Biological Process:response to stress
GO:0006950,Solyc05g047710,Biological Process:response to stress
GO:0006950,Solyc04g071610,Biological Process:response to stress
GO:0006950,Solyc04g071590,Biological Process:response to stress
GO:0006950,Solyc10g052520,Biological Process:response to stress
GO:0006950,Solyc05g047550,Biological Process:response to stress
GO:0006950,Solyc06g009140,Biological Process:response to stress
GO:0006950,Solyc03g113940,Biological Process:response to stress
GO:0006950,Solyc01g059930,Biological Process:response to stress
GO:0006950,Solyc08g006140,Biological Process:response to stress
GO:0006950,Solyc03g007890,Biological Process:response to stress
GO:0006950,Solyc12g008990,Biological Process:response to stress
GO:0006950,Solyc03g113970,Biological Process:response to stress
GO:0006950,Solyc04g081570,Biological Process:response to stress
GO:0006950,Solyc02g062390,Biological Process:response to stress
GO:0006950,Solyc01g066810,Biological Process:response to stress
GO:0006950,Solyc02g079040,Biological Process:response to stress
GO:0006950,Solyc05g054270,Biological Process:response to stress
GO:0006950,Solyc12g096010,Biological Process:response to stress
GO:0006950,Solyc06g009050,Biological Process:response to stress
GO:0006950,Solyc04g081630,Biological Process:response to stress
GO:0006950,Solyc02g084850,Biological Process:response to stress
GO:0006950,Solyc12g099520,Biological Process:response to stress
GO:0006950,Solyc04g071580,Biological Process:response to stress
GO:0006950,Solyc05g052320,Biological Process:response to stress
GO:0006950,Solyc05g012000,Biological Process:response to stress
GO:0006950,Solyc01g065820,Biological Process:response to stress
GO:0006950,Solyc01g109920,Biological Process:response to stress
GO:0006950,Solyc01g111570,Biological Process:response to stress
GO:0006950,Solyc02g079410,Biological Process:response to stress
GO:0006950,Solyc03g119840,Biological Process:response to stress
GO:0006950,Solyc04g014600,Biological Process:response to stress
GO:0006950,Solyc03g112330,Biological Process:response to stress
GO:0006950,Solyc04g057930,Biological Process:response to stress
GO:0006950,Solyc10g017590,Biological Process:response to stress
GO:0006950,Solyc01g107280,Biological Process:response to stress
GO:0006950,Solyc05g010670,Biological Process:response to stress
GO:0006950,Solyc12g036390,Biological Process:response to stress
GO:0006950,Solyc02g083500,Biological Process:response to stress
GO:0006950,Solyc07g063680,Biological Process:response to stress
GO:0006950,Solyc03g113960,Biological Process:response to stress
GO:0006950,Solyc03g119250,Biological Process:response to stress
GO:0006950,Solyc07g053200,Biological Process:response to stress
GO:0006950,Solyc04g049400,Biological Process:response to stress
GO:0006950,Solyc06g036290,Biological Process:response to stress
GO:0006950,Solyc10g009210,Biological Process:response to stress
GO:0006950,Solyc12g017840,Biological Process:response to stress
GO:0006950,Solyc10g006760,Biological Process:response to stress
GO:0006950,Solyc10g086670,Biological Process:response to stress
GO:0006950,Solyc09g011660,Biological Process:response to stress
GO:0006950,Solyc09g090850,Biological Process:response to stress
GO:0006950,Solyc01g068270,Biological Process:response to stress
GO:0006950,Solyc06g043250,Biological Process:response to stress
GO:0006950,Solyc12g062860,Biological Process:response to stress
GO:0006950,Solyc03g025450,Biological Process:response to stress
GO:0006950,Solyc02g084840,Biological Process:response to stress
GO:0006950,Solyc01g109710,Biological Process:response to stress
GO:0006950,Solyc12g015880,Biological Process:response to stress
GO:0006950,Solyc06g069420,Biological Process:response to stress
GO:0006950,Solyc06g084540,Biological Process:response to stress
GO:0006950,Solyc07g065840,Biological Process:response to stress
GO:0006950,Solyc06g069270,Biological Process:response to stress
GO:0006950,Solyc09g075210,Biological Process:response to stress
GO:0006950,Solyc04g082200,Biological Process:response to stress
GO:0006950,Solyc03g114820,Biological Process:response to stress
GO:0006950,Solyc07g047790,Biological Process:response to stress
GO:0006950,Solyc03g113980,Biological Process:response to stress
GO:0006950,Solyc04g076200,Biological Process:response to stress
GO:0006950,Solyc01g100370,Biological Process:response to stress
GO:0006950,Solyc01g094030,Biological Process:response to stress
GO:0006950,Solyc10g078930,Biological Process:response to stress
GO:0006950,Solyc09g011670,Biological Process:response to stress
GO:0006950,Solyc03g113920,Biological Process:response to stress
GO:0006950,Solyc06g060360,Biological Process:response to stress
GO:0006950,Solyc06g062820,Biological Process:response to stress
GO:0006950,Solyc07g006830,Biological Process:response to stress
GO:0006950,Solyc07g040940,Biological Process:response to stress
GO:0006950,Solyc03g006680,Biological Process:response to stress
GO:0006950,Solyc04g081640,Biological Process:response to stress
GO:0006950,Solyc08g074720,Biological Process:response to stress
GO:0006950,Solyc08g069190,Biological Process:response to stress
GO:0006952,Solyc12g096960,Biological Process:defense response
GO:0006952,Solyc09g005410,Biological Process:defense response
GO:0006952,Solyc09g005500,Biological Process:defense response
GO:0006952,Solyc00g323130,Biological Process:defense response
GO:0006952,Solyc01g081130,Biological Process:defense response
GO:0006952,Solyc04g007820,Biological Process:defense response
GO:0006952,Solyc09g014530,Biological Process:defense response
GO:0006952,Solyc03g095650,Biological Process:defense response
GO:0006952,Solyc07g005370,Biological Process:defense response
GO:0006952,Solyc02g077570,Biological Process:defense response
GO:0006952,Solyc09g090970,Biological Process:defense response
GO:0006952,Solyc09g014580,Biological Process:defense response
GO:0006952,Solyc02g083720,Biological Process:defense response
GO:0006952,Solyc03g117450,Biological Process:defense response
GO:0006952,Solyc09g090980,Biological Process:defense response
GO:0006952,Solyc10g044510,Biological Process:defense response
GO:0006952,Solyc09g091000,Biological Process:defense response
GO:0006952,Solyc04g007760,Biological Process:defense response
GO:0006952,Solyc05g046170,Biological Process:defense response
GO:0006952,Solyc05g054380,Biological Process:defense response
GO:0006952,Solyc09g005420,Biological Process:defense response
GO:0006952,Solyc09g005400,Biological Process:defense response
GO:0006952,Solyc08g067760,Biological Process:defense response
GO:0006952,Solyc01g011470,Biological Process:defense response
GO:0006952,Solyc04g007830,Biological Process:defense response
GO:0006952,Solyc06g082820,Biological Process:defense response
GO:0006952,Solyc02g082430,Biological Process:defense response
GO:0006952,Solyc05g046230,Biological Process:defense response
GO:0006952,Solyc09g090990,Biological Process:defense response
GO:0006952,Solyc05g046160,Biological Process:defense response
GO:0006952,Solyc04g007770,Biological Process:defense response
GO:0006952,Solyc07g063260,Biological Process:defense response
GO:0006952,Solyc07g008710,Biological Process:defense response
GO:0006952,Solyc05g046140,Biological Process:defense response
GO:0006952,Solyc08g023660,Biological Process:defense response
GO:0006952,Solyc01g102520,Biological Process:defense response
GO:0006952,Solyc11g069220,Biological Process:defense response
GO:0006952,Solyc09g018830,Biological Process:defense response
GO:0006952,Solyc09g014540,Biological Process:defense response
GO:0006952,Solyc09g014560,Biological Process:defense response
GO:0006952,Solyc07g005380,Biological Process:defense response
GO:0006952,Solyc04g007750,Biological Process:defense response
GO:0006952,Solyc04g007780,Biological Process:defense response
GO:0006952,Solyc05g046150,Biological Process:defense response
GO:0006952,Solyc04g049090,Biological Process:defense response
GO:0006952,Solyc06g007860,Biological Process:defense response
GO:0006952,Solyc04g007790,Biological Process:defense response
GO:0006952,Solyc09g014550,Biological Process:defense response
GO:0006952,Solyc04g005700,Biological Process:defense response
GO:0006952,Solyc10g008330,Biological Process:defense response
